Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.8800","0.2669","10.0919","0.2669","0.2065","0.0784"
"0.9000","0.2727","10.5763","0.2727","0.2110","0.0821"
"0.9200","0.2783","10.9911","0.2783","0.2153","0.0853"
"0.9400","0.2843","11.4007","0.2843","0.2200","0.0885"
"0.9600","0.2910","11.8764","0.2910","0.2251","0.0922"
"0.9800","0.2977","12.4175","0.2977","0.2303","0.0964"
"1.0000","0.3047","12.9889","0.3047","0.2357","0.1009"
"1.0200","0.3130","13.6364","0.3130","0.2422","0.1059"
"1.0400","0.3206","14.3425","0.3206","0.2480","0.1114"
"1.0600","0.3264","14.9728","0.3264","0.2525","0.1163"
"1.0800","0.3319","15.5105","0.3319","0.2568","0.1204"
"1.1000","0.3378","16.0121","0.3378","0.2614","0.1243"
"1.1200","0.3446","16.5639","0.3446","0.2666","0.1286"
"1.1400","0.3513","17.1875","0.3513","0.2718","0.1335"
"1.1600","0.3579","17.8006","0.3579","0.2769","0.1382"
"1.1800","0.3658","18.4324","0.3658","0.2830","0.1431"
"1.2000","0.3724","19.0965","0.3724","0.2881","0.1483"
"1.2200","0.3777","19.6648","0.3777","0.2923","0.1527"
"1.2400","0.3836","20.1479","0.3836","0.2968","0.1564"
"1.2600","0.3901","20.6520","0.3901","0.3018","0.1603"
"1.2800","0.3974","21.2176","0.3974","0.3075","0.1647"
"1.3000","0.4049","21.8704","0.4049","0.3132","0.1698"
"1.3200","0.4128","22.5354","0.4128","0.3194","0.1750"
"1.3400","0.4211","23.2388","0.4211","0.3258","0.1804"
"1.3600","0.4271","23.8928","0.4271","0.3304","0.1855"
"1.3800","0.4323","24.3618","0.4323","0.3345","0.1892"
"1.4000","0.4379","24.7360","0.4379","0.3388","0.1921"
"1.4200","0.4442","25.1306","0.4442","0.3437","0.1951"
"1.4400","0.4509","25.5999","0.4509","0.3489","0.1988"
"1.4600","0.4576","26.1048","0.4576","0.3540","0.2027"
"1.4800","0.4650","26.6311","0.4650","0.3598","0.2068"
"1.5000","0.4733","27.1884","0.4733","0.3662","0.2111"
"1.5200","0.4794","27.7339","0.4794","0.3709","0.2153"
"1.5400","0.4850","28.1022","0.4850","0.3752","0.2182"
"1.5600","0.4909","28.3909","0.4909","0.3798","0.2204"
"1.5800","0.4975","28.7146","0.4975","0.3849","0.2230"
"1.6000","0.5042","29.1202","0.5042","0.3901","0.2261"
"1.6200","0.5110","29.5538","0.5110","0.3954","0.2295"
"1.6400","0.5191","30.0371","0.5191","0.4016","0.2332"
"1.6600","0.5272","30.5778","0.5272","0.4079","0.2374"
"1.6800","0.5330","31.0608","0.5330","0.4123","0.2412"
"1.7000","0.5384","31.3752","0.5384","0.4165","0.2436"
"1.7200","0.5442","31.6286","0.5442","0.4210","0.2456"
"1.7400","0.5508","31.9501","0.5508","0.4262","0.2481"
"1.7600","0.5576","32.3645","0.5576","0.4314","0.2513"
"1.7800","0.5644","32.8009","0.5644","0.4367","0.2547"
"1.8000","0.5725","33.2626","0.5725","0.4430","0.2583"
"1.8200","0.5801","33.7963","0.5801","0.4488","0.2624"
"1.8400","0.5855","34.3228","0.5855","0.4530","0.2665"
"1.8600","0.5911","34.7642","0.5911","0.4573","0.2699"
"1.8800","0.5973","35.1723","0.5973","0.4621","0.2731"
"1.9000","0.6045","35.6700","0.6045","0.4677","0.2770"
"1.9200","0.6120","36.2809","0.6120","0.4735","0.2817"
"1.9400","0.6196","36.9358","0.6196","0.4794","0.2868"
"1.9600","0.6277","37.6091","0.6277","0.4856","0.2920"
"1.9800","0.6339","38.2610","0.6339","0.4904","0.2971"
"2.0000","0.6391","38.7449","0.6391","0.4944","0.3008"
"2.0200","0.6444","39.1211","0.6444","0.4986","0.3038"
"2.0400","0.6502","39.4968","0.6502","0.5030","0.3067"
"2.0600","0.6569","39.9449","0.6569","0.5082","0.3101"
"2.0800","0.6636","40.4985","0.6636","0.5134","0.3144"
"2.1000","0.6706","41.0778","0.6706","0.5189","0.3189"
"2.1200","0.6791","41.7278","0.6791","0.5254","0.3240"
"2.1400","0.6862","42.4380","0.6862","0.5309","0.3295"
"2.1600","0.6918","43.0405","0.6918","0.5352","0.3342"
"2.1800","0.6977","43.4944","0.6977","0.5398","0.3377"
"2.2000","0.7042","43.9468","0.7042","0.5448","0.3412"
"2.2200","0.7110","44.4775","0.7110","0.5501","0.3453"
"2.2400","0.7180","45.0698","0.7180","0.5555","0.3499"
"2.2600","0.7258","45.7070","0.7258","0.5615","0.3549"
"2.2800","0.7340","46.4144","0.7340","0.5679","0.3604"
"2.3000","0.7399","47.1029","0.7399","0.5724","0.3657"
"2.3200","0.7450","47.6019","0.7450","0.5764","0.3696"
"2.3400","0.7505","47.9818","0.7505","0.5807","0.3725"
"2.3600","0.7569","48.3924","0.7569","0.5856","0.3757"
"2.3800","0.7639","48.9245","0.7639","0.5910","0.3799"
"2.4000","0.7711","49.5447","0.7711","0.5966","0.3847"
"2.4200","0.7795","50.2485","0.7795","0.6031","0.3901"
"2.4400","0.7878","51.0386","0.7878","0.6095","0.3963"
"2.4600","0.7934","51.7619","0.7934","0.6139","0.4019"
"2.4800","0.7988","52.2837","0.7988","0.6181","0.4059"
"2.5000","0.8045","52.7173","0.8045","0.6225","0.4093"
"2.5200","0.8111","53.1845","0.8111","0.6275","0.4129"
"2.5400","0.8178","53.7750","0.8178","0.6328","0.4175"
"2.5600","0.8247","54.4236","0.8247","0.6381","0.4226"
"2.5800","0.8325","55.1188","0.8325","0.6441","0.4280"
"2.6000","0.8398","55.8955","0.8398","0.6498","0.4340"
"2.6200","0.8452","56.5931","0.8452","0.6539","0.4394"
"2.6400","0.8508","57.1320","0.8508","0.6582","0.4436"
"2.6600","0.8569","57.6299","0.8569","0.6630","0.4475"
"2.6800","0.8639","58.2098","0.8639","0.6684","0.4520"
"2.7000","0.8710","58.8979","0.8710","0.6739","0.4573"
"2.7200","0.8781","59.6421","0.8781","0.6794","0.4631"
"2.7400","0.8865","60.4294","0.8865","0.6859","0.4692"
"2.7600","0.8937","61.2869","0.8937","0.6914","0.4759"
"2.7800","0.8992","62.0284","0.8992","0.6957","0.4816"
"2.8000","0.9048","62.6031","0.9048","0.7000","0.4861"
"2.8200","0.9109","63.1391","0.9109","0.7048","0.4902"
"2.8400","0.9175","63.7325","0.9175","0.7099","0.4948"
"2.8600","0.9241","64.4114","0.9241","0.7150","0.5001"
"2.8800","0.9313","65.1277","0.9313","0.7205","0.5057"
"2.9000","0.9399","65.9303","0.9399","0.7272","0.5119"
"2.9200","0.9471","66.8307","0.9471","0.7328","0.5189"
"2.9400","0.9528","67.6284","0.9528","0.7372","0.5251"
"2.9600","0.9583","68.2337","0.9583","0.7414","0.5298"
"2.9800","0.9643","68.7706","0.9643","0.7461","0.5340"
"3.0000","0.9710","69.3608","0.9710","0.7513","0.5385"
"3.0200","0.9777","70.0416","0.9777","0.7564","0.5438"
"3.0400","0.9851","70.7643","0.9851","0.7621","0.5494"
"3.0600","0.9935","71.5980","0.9935","0.7687","0.5559"
"3.0800","0.9996","72.4688","0.9996","0.7733","0.5627"
"3.1000","1.0049","73.1614","1.0049","0.7775","0.5681"
"3.1200","1.0108","73.7089","1.0108","0.7820","0.5723"
"3.1400","1.0173","74.2809","1.0173","0.7871","0.5767"
"3.1600","1.0244","74.9571","1.0244","0.7926","0.5820"
"3.1800","1.0314","75.7206","1.0314","0.7980","0.5879"
"3.2000","1.0391","76.5188","1.0391","0.8039","0.5941"
"3.2200","1.0468","77.3757","1.0468","0.8099","0.6008"
"3.2400","1.0525","78.2051","1.0525","0.8143","0.6072"
"3.2600","1.0581","78.8494","1.0581","0.8186","0.6122"
"3.2800","1.0640","79.4249","1.0640","0.8232","0.6167"
"3.3000","1.0707","80.0242","1.0707","0.8284","0.6213"

