Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"2.2800","0.7448","62.9452","0.7448","0.5763","0.4887"
"2.3000","0.7532","63.7113","0.7532","0.5827","0.4947"
"2.3200","0.7600","64.5395","0.7600","0.5880","0.5011"
"2.3400","0.7657","65.2539","0.7657","0.5924","0.5067"
"2.3600","0.7715","65.8192","0.7715","0.5969","0.5110"
"2.3800","0.7781","66.3469","0.7781","0.6020","0.5151"
"2.4000","0.7848","66.9595","0.7848","0.6072","0.5199"
"2.4200","0.7914","67.6252","0.7914","0.6123","0.5251"
"2.4400","0.7991","68.3403","0.7991","0.6182","0.5306"
"2.4600","0.8071","69.1420","0.8071","0.6245","0.5368"
"2.4800","0.8130","69.9418","0.8130","0.6290","0.5431"
"2.5000","0.8186","70.5717","0.8186","0.6334","0.5479"
"2.5200","0.8246","71.1021","0.8246","0.6380","0.5521"
"2.5400","0.8314","71.6579","0.8314","0.6433","0.5564"
"2.5600","0.8385","72.3270","0.8385","0.6487","0.5616"
"2.5800","0.8454","73.0483","0.8454","0.6541","0.5672"
"2.6000","0.8533","73.7879","0.8533","0.6602","0.5729"
"2.6200","0.8604","74.5908","0.8604","0.6657","0.5792"
"2.6400","0.8655","75.2910","0.8655","0.6696","0.5846"
"2.6600","0.8710","75.8160","0.8710","0.6739","0.5887"
"2.6800","0.8771","76.3172","0.8771","0.6786","0.5926"
"2.7000","0.8842","76.9057","0.8842","0.6841","0.5971"
"2.7200","0.8916","77.6236","0.8916","0.6898","0.6027"
"2.7400","0.8992","78.4133","0.8992","0.6957","0.6088"
"2.7600","0.9080","79.2592","0.9080","0.7025","0.6154"
"2.7770","0.9140","80.0353","0.9140","0.7072","0.6214"

