Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.2600","0.4067","13.0145","0.4067","0.4086","0.1010"
"1.2800","0.4145","13.3296","0.4145","0.4165","0.1035"
"1.3000","0.4213","13.6551","0.4213","0.4234","0.1060"
"1.3200","0.4268","13.9751","0.4268","0.4289","0.1085"
"1.3400","0.4325","14.2441","0.4325","0.4346","0.1106"
"1.3600","0.4386","14.5151","0.4386","0.4407","0.1127"
"1.3800","0.4454","14.7897","0.4454","0.4475","0.1148"
"1.4000","0.4523","15.0801","0.4523","0.4545","0.1171"
"1.4200","0.4598","15.3966","0.4598","0.4620","0.1195"
"1.4400","0.4687","15.7448","0.4687","0.4710","0.1222"
"1.4600","0.4758","16.1110","0.4758","0.4781","0.1251"
"1.4800","0.4815","16.4603","0.4815","0.4839","0.1278"
"1.5000","0.4873","16.7463","0.4873","0.4897","0.1300"
"1.5200","0.4938","17.0217","0.4938","0.4962","0.1322"
"1.5400","0.5006","17.2992","0.5006","0.5031","0.1343"
"1.5600","0.5072","17.5855","0.5072","0.5097","0.1365"
"1.5800","0.5147","17.9087","0.5147","0.5171","0.1390"
"1.6000","0.5225","18.2415","0.5225","0.5250","0.1416"
"1.6200","0.5282","18.5841","0.5282","0.5307","0.1443"
"1.6400","0.5335","18.8701","0.5335","0.5361","0.1465"
"1.6600","0.5392","19.1306","0.5392","0.5418","0.1485"
"1.6800","0.5456","19.3805","0.5456","0.5482","0.1505"
"1.7000","0.5524","19.6541","0.5524","0.5551","0.1526"
"1.7200","0.5592","19.9566","0.5592","0.5619","0.1550"
"1.7400","0.5669","20.2663","0.5669","0.5697","0.1574"
"1.7600","0.5751","20.5946","0.5751","0.5779","0.1599"
"1.7800","0.5811","20.9107","0.5811","0.5839","0.1624"
"1.8000","0.5869","21.1707","0.5869","0.5898","0.1644"
"1.8200","0.5931","21.4091","0.5931","0.5960","0.1662"
"1.8400","0.6002","21.6402","0.6002","0.6031","0.1680"
"1.8600","0.6071","21.8924","0.6071","0.6100","0.1700"
"1.8800","0.6138","22.1522","0.6138","0.6167","0.1720"
"1.9000","0.6217","22.4091","0.6217","0.6247","0.1740"
"1.9200","0.6290","22.6820","0.6290","0.6320","0.1761"
"1.9400","0.6346","22.9193","0.6346","0.6376","0.1780"
"1.9600","0.6401","23.1245","0.6401","0.6432","0.1795"
"1.9800","0.6460","23.3076","0.6460","0.6491","0.1810"
"2.0000","0.6526","23.4948","0.6526","0.6558","0.1824"
"2.0200","0.6593","23.7118","0.6593","0.6625","0.1841"
"2.0400","0.6664","23.9610","0.6664","0.6696","0.1860"
"2.0600","0.6749","24.2389","0.6749","0.6782","0.1882"
"2.0800","0.6825","24.5596","0.6825","0.6858","0.1907"
"2.1000","0.6884","24.8522","0.6884","0.6918","0.1930"
"2.1200","0.6942","25.1076","0.6942","0.6976","0.1949"
"2.1400","0.7005","25.3306","0.7005","0.7039","0.1967"
"2.1600","0.7072","25.5655","0.7072","0.7106","0.1985"
"2.1800","0.7138","25.8330","0.7138","0.7173","0.2006"
"2.2000","0.7209","26.1094","0.7209","0.7243","0.2027"
"2.2200","0.7285","26.4303","0.7285","0.7320","0.2052"
"2.2400","0.7344","26.7519","0.7344","0.7379","0.2077"
"2.2600","0.7396","27.0401","0.7396","0.7432","0.2099"
"2.2800","0.7454","27.3004","0.7454","0.7490","0.2120"
"2.3000","0.7520","27.5563","0.7520","0.7556","0.2140"
"2.3200","0.7592","27.8571","0.7592","0.7629","0.2163"
"2.3400","0.7663","28.1735","0.7663","0.7700","0.2187"
"2.3600","0.7742","28.5115","0.7742","0.7779","0.2214"
"2.3800","0.7827","28.8836","0.7827","0.7865","0.2243"
"2.4000","0.7891","29.2379","0.7891","0.7929","0.2270"
"2.4200","0.7947","29.5580","0.7947","0.7985","0.2295"
"2.4400","0.8005","29.8310","0.8005","0.8044","0.2316"
"2.4600","0.8071","30.0830","0.8071","0.8110","0.2336"
"2.4800","0.8139","30.3576","0.8139","0.8178","0.2357"
"2.5000","0.8202","30.6430","0.8202","0.8242","0.2379"
"2.5200","0.8276","30.9469","0.8276","0.8316","0.2403"
"2.5400","0.8354","31.2734","0.8354","0.8395","0.2428"
"2.5600","0.8413","31.6079","0.8413","0.8454","0.2454"
"2.5800","0.8469","31.8969","0.8469","0.8510","0.2477"
"2.6000","0.8526","32.1494","0.8526","0.8568","0.2496"
"2.6200","0.8590","32.4009","0.8590","0.8631","0.2516"
"2.6400","0.8657","32.6742","0.8657","0.8699","0.2537"
"2.6600","0.8726","32.9788","0.8726","0.8768","0.2561"
"2.6800","0.8808","33.3195","0.8808","0.8851","0.2587"
"2.7000","0.8889","33.6888","0.8889","0.8932","0.2616"
"2.7200","0.8948","34.0429","0.8948","0.8992","0.2643"
"2.7400","0.9003","34.3488","0.9003","0.9046","0.2667"
"2.7600","0.9062","34.6108","0.9062","0.9106","0.2687"
"2.7800","0.9130","34.8897","0.9130","0.9174","0.2709"
"2.8000","0.9198","35.1907","0.9198","0.9243","0.2732"
"2.8200","0.9269","35.5158","0.9269","0.9314","0.2758"
"2.8400","0.9353","35.8591","0.9353","0.9398","0.2784"
"2.8600","0.9422","36.2165","0.9422","0.9467","0.2812"
"2.8800","0.9475","36.5406","0.9475","0.9521","0.2837"
"2.9000","0.9532","36.8136","0.9532","0.9578","0.2858"
"2.9200","0.9594","37.0769","0.9594","0.9640","0.2879"
"2.9400","0.9663","37.3533","0.9663","0.9710","0.2900"
"2.9600","0.9734","37.6599","0.9734","0.9781","0.2924"
"2.9800","0.9810","37.9911","0.9810","0.9857","0.2950"
"3.0000","0.9896","38.3534","0.9896","0.9944","0.2978"
"3.0200","0.9962","38.7189","0.9962","1.0010","0.3006"
"3.0400","1.0017","39.0459","1.0017","1.0065","0.3032"
"3.0600","1.0073","39.3155","1.0073","1.0122","0.3053"
"3.0800","1.0137","39.5652","1.0137","1.0186","0.3072"
"3.1000","1.0204","39.8319","1.0204","1.0253","0.3093"
"3.1200","1.0267","40.1288","1.0267","1.0316","0.3116"
"3.1400","1.0335","40.4201","1.0335","1.0384","0.3138"
"3.1600","1.0413","40.7388","1.0413","1.0464","0.3163"
"3.1800","1.0477","41.0557","1.0477","1.0528","0.3188"
"3.2000","1.0532","41.3510","1.0532","1.0583","0.3211"
"3.2200","1.0591","41.6079","1.0591","1.0642","0.3231"
"3.2400","1.0656","41.8650","1.0656","1.0707","0.3251"
"3.2600","1.0727","42.1415","1.0727","1.0779","0.3272"
"3.2800","1.0800","42.4502","1.0800","1.0852","0.3296"
"3.3000","1.0883","42.7900","1.0883","1.0936","0.3322"
"3.3200","1.0967","43.1544","1.0967","1.1020","0.3351"
"3.3400","1.1024","43.5052","1.1024","1.1077","0.3378"
"3.3600","1.1077","43.7791","1.1077","1.1131","0.3399"
"3.3800","1.1134","44.0236","1.1134","1.1187","0.3418"
"3.4000","1.1198","44.2541","1.1198","1.1252","0.3436"
"3.4200","1.1266","44.5193","1.1266","1.1321","0.3457"
"3.4400","1.1334","44.8065","1.1334","1.1389","0.3479"
"3.4600","1.1412","45.1291","1.1412","1.1467","0.3504"
"3.4800","1.1489","45.4707","1.1489","1.1545","0.3531"
"3.5000","1.1545","45.7946","1.1545","1.1601","0.3556"
"3.5200","1.1602","46.0676","1.1602","1.1658","0.3577"
"3.5400","1.1661","46.3074","1.1661","1.1717","0.3595"
"3.5600","1.1729","46.5498","1.1729","1.1785","0.3614"
"3.5800","1.1798","46.8341","1.1798","1.1855","0.3636"
"3.6000","1.1869","47.1452","1.1869","1.1926","0.3661"
"3.6200","1.1949","47.4698","1.1949","1.2006","0.3686"
"3.6400","1.2022","47.8135","1.2022","1.2080","0.3712"
"3.6600","1.2079","48.1245","1.2079","1.2137","0.3737"
"3.6800","1.2135","48.3901","1.2135","1.2194","0.3757"
"3.7000","1.2197","48.6353","1.2197","1.2256","0.3776"
"3.7200","1.2265","48.8879","1.2265","1.2324","0.3796"
"3.7400","1.2331","49.1717","1.2331","1.2390","0.3818"
"3.7600","1.2398","49.4707","1.2398","1.2458","0.3841"
"3.7800","1.2477","49.7767","1.2477","1.2537","0.3865"
"3.8000","1.2548","50.1081","1.2548","1.2608","0.3891"
"3.8200","1.2602","50.4091","1.2602","1.2663","0.3914"
"3.8400","1.2660","50.6740","1.2660","1.2721","0.3935"
"3.8600","1.2724","50.9215","1.2724","1.2786","0.3954"
"3.8800","1.2795","51.1866","1.2795","1.2857","0.3974"
"3.9000","1.2865","51.4799","1.2865","1.2927","0.3997"
"3.9200","1.2943","51.7969","1.2943","1.3005","0.4022"
"3.9400","1.3031","52.1451","1.3031","1.3094","0.4049"
"3.9600","1.3097","52.4697","1.3097","1.3160","0.4074"
"3.9800","1.3152","52.7587","1.3152","1.3216","0.4096"
"4.0000","1.3208","52.9886","1.3208","1.3271","0.4114"
"4.0200","1.3269","53.2049","1.3269","1.3333","0.4131"
"4.0400","1.3334","53.4367","1.3334","1.3398","0.4149"
"4.0600","1.3398","53.6903","1.3398","1.3463","0.4169"
"4.0800","1.3469","53.9441","1.3469","1.3534","0.4188"
"4.1000","1.3549","54.1841","1.3549","1.3614","0.4207"
"4.1200","1.3608","54.4158","1.3608","1.3674","0.4225"
"4.1400","1.3662","54.6390","1.3662","1.3728","0.4242"
"4.1600","1.3721","54.8633","1.3721","1.3787","0.4260"
"4.1800","1.3789","55.0946","1.3789","1.3856","0.4278"
"4.2000","1.3862","55.3699","1.3862","1.3929","0.4299"
"4.2200","1.3933","55.6662","1.3933","1.4000","0.4322"
"4.2400","1.4013","55.9716","1.4013","1.4080","0.4346"
"4.2600","1.4093","56.2946","1.4093","1.4161","0.4371"
"4.2800","1.4150","56.5925","1.4150","1.4219","0.4394"
"4.3000","1.4206","56.8255","1.4206","1.4275","0.4412"
"4.3200","1.4266","57.0396","1.4266","1.4335","0.4429"
"4.3400","1.4334","57.2469","1.4334","1.4403","0.4445"
"4.3600","1.4403","57.4938","1.4403","1.4472","0.4464"
"4.3800","1.4471","57.7564","1.4471","1.4541","0.4484"
"4.4000","1.4551","58.0330","1.4551","1.4621","0.4506"
"4.4200","1.4624","58.3374","1.4624","1.4695","0.4530"
"4.4400","1.4681","58.6129","1.4681","1.4752","0.4551"
"4.4600","1.4739","58.8320","1.4739","1.4810","0.4568"
"4.4800","1.4799","59.0313","1.4799","1.4870","0.4583"
"4.5000","1.4863","59.2179","1.4863","1.4935","0.4598"
"4.5200","1.4927","59.4274","1.4927","1.4999","0.4614"
"4.5400","1.4991","59.6519","1.4991","1.5063","0.4632"
"4.5600","1.5071","59.8814","1.5071","1.5143","0.4649"
"4.5800","1.5147","60.1600","1.5147","1.5220","0.4671"
"4.6000","1.5203","60.4116","1.5203","1.5277","0.4691"
"4.6200","1.5259","60.6020","1.5259","1.5333","0.4705"
"4.6400","1.5322","60.7773","1.5322","1.5396","0.4719"
"4.6600","1.5393","60.9627","1.5393","1.5467","0.4733"
"4.6800","1.5464","61.1799","1.5464","1.5539","0.4750"
"4.7000","1.5537","61.4189","1.5537","1.5612","0.4769"
"4.7200","1.5620","61.6649","1.5620","1.5695","0.4788"
"4.7400","1.5681","61.9048","1.5681","1.5757","0.4807"
"4.7600","1.5733","62.1055","1.5733","1.5809","0.4822"
"4.7800","1.5792","62.2507","1.5792","1.5868","0.4833"
"4.8000","1.5858","62.4128","1.5858","1.5935","0.4846"
"4.8200","1.5932","62.5949","1.5932","1.6008","0.4860"
"4.8400","1.6004","62.8139","1.6004","1.6081","0.4877"
"4.8600","1.6083","63.0570","1.6083","1.6161","0.4896"
"4.8800","1.6164","63.3202","1.6164","1.6242","0.4916"
"4.9000","1.6221","63.5654","1.6221","1.6299","0.4935"
"4.9200","1.6276","63.7555","1.6276","1.6354","0.4950"
"4.9400","1.6334","63.9037","1.6334","1.6413","0.4962"
"4.9600","1.6398","64.0569","1.6398","1.6477","0.4974"
"4.9800","1.6464","64.2330","1.6464","1.6543","0.4987"
"5.0000","1.6529","64.4361","1.6529","1.6608","0.5003"
"5.0200","1.6603","64.6534","1.6603","1.6683","0.5020"
"5.0400","1.6684","64.8997","1.6684","1.6764","0.5039"
"5.0600","1.6744","65.1473","1.6744","1.6825","0.5058"
"5.0800","1.6801","65.3470","1.6801","1.6882","0.5074"
"5.1000","1.6862","65.5256","1.6862","1.6943","0.5088"
"5.1200","1.6929","65.6955","1.6929","1.7011","0.5101"
"5.1400","1.6999","65.9080","1.6999","1.7081","0.5117"
"5.1600","1.7070","66.1316","1.7070","1.7153","0.5135"
"5.1800","1.7155","66.3941","1.7155","1.7237","0.5155"
"5.2000","1.7231","66.6781","1.7231","1.7314","0.5177"
"5.2200","1.7285","66.9464","1.7285","1.7368","0.5198"
"5.2400","1.7336","67.1402","1.7336","1.7420","0.5213"
"5.2600","1.7393","67.3104","1.7393","1.7477","0.5226"
"5.2800","1.7460","67.4959","1.7460","1.7544","0.5241"
"5.3000","1.7529","67.7190","1.7529","1.7614","0.5258"
"5.3200","1.7603","67.9833","1.7603","1.7688","0.5278"
"5.3400","1.7692","68.2844","1.7692","1.7777","0.5302"
"5.3600","1.7761","68.6032","1.7761","1.7847","0.5327"
"5.3800","1.7816","68.8851","1.7816","1.7901","0.5348"
"5.4000","1.7872","69.1003","1.7872","1.7959","0.5365"
"5.4200","1.7934","69.2913","1.7934","1.8021","0.5380"
"5.4400","1.8001","69.4937","1.8001","1.8088","0.5396"
"5.4600","1.8067","69.7253","1.8067","1.8154","0.5414"
"5.4800","1.8136","69.9718","1.8136","1.8224","0.5433"
"5.5000","1.8214","70.2434","1.8214","1.8302","0.5454"
"5.5200","1.8279","70.5144","1.8279","1.8367","0.5475"
"5.5400","1.8334","70.7549","1.8334","1.8423","0.5494"
"5.5600","1.8393","70.9566","1.8393","1.8482","0.5509"
"5.5800","1.8459","71.1514","1.8459","1.8548","0.5524"
"5.6000","1.8530","71.3723","1.8530","1.8619","0.5542"
"5.6200","1.8598","71.6277","1.8598","1.8688","0.5561"
"5.6400","1.8673","71.8884","1.8673","1.8763","0.5582"
"5.6600","1.8758","72.1749","1.8758","1.8848","0.5604"
"5.6800","1.8821","72.4571","1.8821","1.8912","0.5626"
"5.7000","1.8875","72.6871","1.8875","1.8966","0.5644"
"5.7200","1.8933","72.8721","1.8933","1.9024","0.5658"
"5.7400","1.8997","73.0570","1.8997","1.9089","0.5672"
"5.7600","1.9064","73.2409","1.9064","1.9156","0.5687"
"5.7800","1.9132","73.4684","1.9132","1.9224","0.5704"
"5.8000","1.9213","73.7129","1.9213","1.9305","0.5723"
"5.8200","1.9298","73.9997","1.9298","1.9391","0.5746"
"5.8400","1.9358","74.2920","1.9358","1.9451","0.5768"
"5.8600","1.9412","74.5171","1.9412","1.9506","0.5786"
"5.8800","1.9468","74.6895","1.9468","1.9562","0.5799"
"5.9000","1.9532","74.8530","1.9532","1.9626","0.5812"
"5.9200","1.9599","75.0406","1.9599","1.9694","0.5826"
"5.9400","1.9667","75.2601","1.9667","1.9762","0.5843"
"5.9600","1.9747","75.5152","1.9747","1.9842","0.5863"
"5.9800","1.9824","75.7857","1.9824","1.9920","0.5884"
"6.0000","1.9879","76.0428","1.9879","1.9975","0.5904"
"6.0200","1.9934","76.2362","1.9934","2.0030","0.5919"
"6.0400","1.9994","76.3995","1.9994","2.0090","0.5932"
"6.0600","2.0063","76.5827","2.0063","2.0159","0.5946"
"6.0800","2.0134","76.7967","2.0134","2.0231","0.5963"
"6.1000","2.0206","77.0389","2.0206","2.0304","0.5982"
"6.1200","2.0288","77.3074","2.0288","2.0386","0.6002"
"6.1400","2.0357","77.5774","2.0357","2.0456","0.6023"
"6.1600","2.0411","77.8086","2.0411","2.0509","0.6041"
"6.1800","2.0467","77.9851","2.0467","2.0566","0.6055"
"6.2000","2.0529","78.1431","2.0529","2.0628","0.6067"
"6.2200","2.0600","78.3211","2.0600","2.0699","0.6081"
"6.2400","2.0671","78.5382","2.0671","2.0771","0.6098"
"6.2600","2.0746","78.7799","2.0746","2.0846","0.6117"
"6.2800","2.0828","79.0364","2.0828","2.0928","0.6137"
"6.3000","2.0891","79.2995","2.0891","2.0992","0.6157"
"6.3200","2.0946","79.5143","2.0946","2.1047","0.6174"
"6.3400","2.1003","79.6813","2.1003","2.1104","0.6187"
"6.3600","2.1062","79.8260","2.1062","2.1163","0.6198"
"6.3800","2.1125","79.9864","2.1125","2.1227","0.6210"
"6.3820","2.1131","80.0041","2.1131","2.1233","0.6212"

