Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.9800","0.3142","20.2127","0.3142","0.3154","0.1569"
"1.0000","0.3199","20.7873","0.3199","0.3211","0.1614"
"1.0200","0.3258","21.2566","0.3258","0.3270","0.1650"
"1.0400","0.3323","21.7064","0.3323","0.3335","0.1685"
"1.0600","0.3392","22.2048","0.3392","0.3405","0.1724"
"1.0800","0.3462","22.7678","0.3462","0.3475","0.1768"
"1.1000","0.3543","23.3698","0.3543","0.3556","0.1815"
"1.1200","0.3626","24.0586","0.3626","0.3640","0.1868"
"1.1400","0.3683","24.7266","0.3683","0.3697","0.1920"
"1.1600","0.3736","25.2384","0.3736","0.3750","0.1960"
"1.1800","0.3790","25.6405","0.3790","0.3804","0.1991"
"1.2000","0.3853","26.0478","0.3853","0.3867","0.2022"
"1.2200","0.3922","26.5394","0.3922","0.3937","0.2061"
"1.2400","0.3992","27.1321","0.3992","0.4007","0.2107"
"1.2600","0.4076","27.7910","0.4076","0.4091","0.2158"
"1.2800","0.4155","28.5284","0.4155","0.4171","0.2215"
"1.3000","0.4212","29.2207","0.4212","0.4227","0.2269"
"1.3200","0.4268","29.7482","0.4268","0.4284","0.2310"
"1.3400","0.4328","30.2106","0.4328","0.4344","0.2346"
"1.3600","0.4394","30.6879","0.4394","0.4410","0.2383"
"1.3800","0.4461","31.2259","0.4461","0.4478","0.2424"
"1.4000","0.4528","31.7989","0.4528","0.4545","0.2469"
"1.4200","0.4605","32.4046","0.4605","0.4622","0.2516"
"1.4400","0.4677","33.0570","0.4677","0.4694","0.2567"
"1.4600","0.4734","33.6873","0.4734","0.4751","0.2616"
"1.4800","0.4792","34.2178","0.4792","0.4809","0.2657"
"1.5000","0.4853","34.7227","0.4853","0.4871","0.2696"
"1.5200","0.4924","35.2676","0.4924","0.4943","0.2738"
"1.5400","0.4993","35.8908","0.4993","0.5012","0.2787"
"1.5600","0.5064","36.5458","0.5064","0.5083","0.2838"
"1.5800","0.5148","37.2366","0.5148","0.5167","0.2891"
"1.6000","0.5219","37.9788","0.5219","0.5239","0.2949"
"1.6200","0.5273","38.6378","0.5273","0.5293","0.3000"
"1.6400","0.5330","39.1460","0.5330","0.5350","0.3039"
"1.6600","0.5392","39.6059","0.5392","0.5412","0.3075"
"1.6800","0.5459","40.1119","0.5459","0.5480","0.3114"
"1.7000","0.5526","40.6617","0.5526","0.5547","0.3157"
"1.7200","0.5602","41.2575","0.5602","0.5623","0.3203"
"1.7400","0.5690","41.9349","0.5690","0.5711","0.3256"
"1.7600","0.5756","42.6662","0.5756","0.5778","0.3313"
"1.7800","0.5811","43.2963","0.5811","0.5832","0.3362"
"1.8000","0.5866","43.8057","0.5866","0.5888","0.3401"
"1.8200","0.5929","44.2987","0.5929","0.5951","0.3440"
"1.8400","0.5997","44.8625","0.5997","0.6019","0.3483"
"1.8600","0.6064","45.5006","0.6064","0.6086","0.3533"
"1.8800","0.6138","46.1712","0.6138","0.6161","0.3585"
"1.9000","0.6220","46.9180","0.6220","0.6243","0.3643"
"1.9200","0.6278","47.6636","0.6278","0.6301","0.3701"
"1.9400","0.6332","48.2934","0.6332","0.6356","0.3750"
"1.9600","0.6391","48.8192","0.6391","0.6415","0.3790"
"1.9800","0.6458","49.3611","0.6458","0.6482","0.3833"
"2.0000","0.6528","49.9851","0.6528","0.6553","0.3881"
"2.0200","0.6599","50.6782","0.6599","0.6623","0.3935"
"2.0400","0.6677","51.3923","0.6677","0.6702","0.3990"
"2.0600","0.6753","52.1617","0.6753","0.6779","0.4050"
"2.0800","0.6809","52.8696","0.6809","0.6834","0.4105"
"2.1000","0.6863","53.4314","0.6863","0.6889","0.4149"
"2.1200","0.6923","53.9120","0.6923","0.6949","0.4186"
"2.1400","0.6992","54.4405","0.6992","0.7018","0.4227"
"2.1600","0.7062","55.0483","0.7062","0.7089","0.4274"
"2.1800","0.7134","55.7087","0.7134","0.7161","0.4325"
"2.2000","0.7217","56.4152","0.7217","0.7243","0.4380"
"2.2200","0.7291","57.1764","0.7291","0.7318","0.4439"
"2.2400","0.7348","57.8720","0.7348","0.7375","0.4493"
"2.2600","0.7403","58.4139","0.7403","0.7431","0.4535"
"2.2800","0.7460","58.8754","0.7460","0.7488","0.4571"
"2.3000","0.7522","59.3336","0.7522","0.7549","0.4607"
"2.3200","0.7584","59.8400","0.7584","0.7613","0.4646"
"2.3400","0.7652","60.3826","0.7652","0.7681","0.4688"
"2.3600","0.7736","61.0217","0.7736","0.7764","0.4738"
"2.3800","0.7813","61.7666","0.7813","0.7843","0.4796"
"2.4000","0.7870","62.4793","0.7870","0.7899","0.4851"
"2.4200","0.7928","63.0353","0.7928","0.7957","0.4894"
"2.4400","0.7990","63.5193","0.7990","0.8020","0.4932"
"2.4600","0.8060","64.0425","0.8060","0.8090","0.4972"
"2.4800","0.8129","64.6430","0.8129","0.8160","0.5019"
"2.5000","0.8201","65.2786","0.8201","0.8232","0.5068"
"2.5200","0.8284","65.9626","0.8284","0.8315","0.5122"
"2.5400","0.8350","66.6979","0.8350","0.8381","0.5179"
"2.5600","0.8402","67.3032","0.8402","0.8433","0.5226"
"2.5800","0.8458","67.7841","0.8458","0.8489","0.5263"
"2.6000","0.8522","68.2492","0.8522","0.8553","0.5299"
"2.6200","0.8591","68.7879","0.8591","0.8623","0.5341"
"2.6400","0.8659","69.4083","0.8659","0.8691","0.5389"
"2.6600","0.8735","70.0692","0.8735","0.8767","0.5440"
"2.6800","0.8819","70.8063","0.8819","0.8852","0.5498"
"2.7000","0.8884","71.5706","0.8884","0.8917","0.5557"
"2.7200","0.8942","72.2085","0.8942","0.8975","0.5607"
"2.7400","0.9001","72.7357","0.9001","0.9034","0.5647"
"2.7600","0.9065","73.2470","0.9065","0.9099","0.5687"
"2.7800","0.9132","73.8084","0.9132","0.9166","0.5731"
"2.8000","0.9197","74.4292","0.9197","0.9232","0.5779"
"2.8200","0.9274","75.0928","0.9274","0.9308","0.5830"
"2.8400","0.9355","75.8542","0.9355","0.9389","0.5890"
"2.8600","0.9413","76.6210","0.9413","0.9448","0.5949"
"2.8800","0.9467","77.2460","0.9467","0.9502","0.5998"
"2.9000","0.9524","77.7542","0.9524","0.9560","0.6037"
"2.9200","0.9587","78.2915","0.9587","0.9623","0.6079"
"2.9400","0.9653","78.8751","0.9653","0.9689","0.6124"
"2.9600","0.9719","79.5360","0.9719","0.9756","0.6175"
"2.9740","0.9772","80.0183","0.9772","0.9808","0.6213"

