Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.0000","0.3198","25.4206","0.3198","0.3210","0.1974"
"1.0200","0.3256","25.9352","0.3256","0.3269","0.2014"
"1.0400","0.3320","26.4332","0.3320","0.3332","0.2052"
"1.0600","0.3388","26.9518","0.3388","0.3400","0.2093"
"1.0800","0.3456","27.5310","0.3456","0.3469","0.2138"
"1.1000","0.3533","28.1501","0.3533","0.3547","0.2186"
"1.1200","0.3618","28.8196","0.3618","0.3631","0.2238"
"1.1400","0.3678","29.4934","0.3678","0.3692","0.2290"
"1.1600","0.3732","30.0440","0.3732","0.3746","0.2333"
"1.1800","0.3790","30.4922","0.3790","0.3804","0.2368"
"1.2000","0.3855","30.9376","0.3855","0.3869","0.2402"
"1.2200","0.3925","31.4264","0.3925","0.3940","0.2440"
"1.2400","0.3992","31.9789","0.3992","0.4007","0.2483"
"1.2600","0.4069","32.5689","0.4069","0.4085","0.2529"
"1.2800","0.4151","33.2407","0.4151","0.4167","0.2581"
"1.3000","0.4212","33.9320","0.4212","0.4228","0.2635"
"1.3200","0.4269","34.5263","0.4269","0.4285","0.2681"
"1.3400","0.4329","35.0520","0.4329","0.4345","0.2722"
"1.3600","0.4396","35.5877","0.4396","0.4412","0.2763"
"1.3800","0.4464","36.1804","0.4464","0.4481","0.2809"
"1.4000","0.4532","36.8176","0.4532","0.4549","0.2859"
"1.4200","0.4610","37.4732","0.4610","0.4628","0.2910"
"1.4400","0.4686","38.1950","0.4686","0.4703","0.2966"
"1.4600","0.4743","38.8790","0.4743","0.4760","0.3019"
"1.4800","0.4799","39.4373","0.4799","0.4817","0.3062"
"1.5000","0.4859","39.9482","0.4859","0.4877","0.3102"
"1.5200","0.4925","40.4718","0.4925","0.4944","0.3142"
"1.5400","0.4991","41.0559","0.4991","0.5009","0.3188"
"1.5600","0.5057","41.6597","0.5057","0.5076","0.3235"
"1.5800","0.5140","42.2932","0.5140","0.5159","0.3284"
"1.6000","0.5216","43.0024","0.5216","0.5235","0.3339"
"1.6200","0.5274","43.6480","0.5274","0.5294","0.3389"
"1.6400","0.5332","44.1604","0.5332","0.5351","0.3429"
"1.6600","0.5392","44.6052","0.5392","0.5412","0.3463"
"1.6800","0.5460","45.0813","0.5460","0.5480","0.3500"
"1.7000","0.5529","45.6224","0.5529","0.5550","0.3542"
"1.7200","0.5603","46.2229","0.5603","0.5624","0.3589"
"1.7400","0.5688","46.8762","0.5688","0.5710","0.3640"
"1.7600","0.5756","47.5958","0.5756","0.5777","0.3696"
"1.7800","0.5809","48.2028","0.5809","0.5831","0.3743"
"1.8000","0.5864","48.6848","0.5864","0.5886","0.3780"
"1.8200","0.5925","49.1211","0.5925","0.5947","0.3814"
"1.8400","0.5990","49.6144","0.5990","0.6013","0.3852"
"1.8600","0.6055","50.1571","0.6055","0.6077","0.3894"
"1.8800","0.6125","50.7155","0.6125","0.6147","0.3938"
"1.9000","0.6207","51.3361","0.6207","0.6230","0.3986"
"1.9200","0.6274","52.0394","0.6274","0.6297","0.4041"
"1.9400","0.6332","52.6537","0.6332","0.6355","0.4088"
"1.9600","0.6392","53.1731","0.6392","0.6416","0.4129"
"1.9800","0.6459","53.6915","0.6459","0.6483","0.4169"
"2.0000","0.6530","54.2533","0.6530","0.6554","0.4212"
"2.0200","0.6596","54.8656","0.6596","0.6620","0.4260"
"2.0400","0.6671","55.4956","0.6671","0.6696","0.4309"
"2.0600","0.6753","56.1790","0.6753","0.6778","0.4362"
"2.0800","0.6811","56.8581","0.6811","0.6837","0.4415"
"2.1000","0.6866","57.4114","0.6866","0.6891","0.4458"
"2.1200","0.6924","57.8734","0.6924","0.6950","0.4493"
"2.1400","0.6989","58.3642","0.6989","0.7015","0.4532"
"2.1600","0.7057","58.9300","0.7057","0.7084","0.4576"
"2.1800","0.7126","59.5576","0.7126","0.7153","0.4624"
"2.2000","0.7206","60.2340","0.7206","0.7233","0.4677"
"2.2200","0.7287","60.9977","0.7287","0.7314","0.4736"
"2.2400","0.7347","61.7411","0.7347","0.7374","0.4794"
"2.2600","0.7403","62.3498","0.7403","0.7431","0.4841"
"2.2800","0.7462","62.8752","0.7462","0.7489","0.4882"
"2.3000","0.7529","63.4069","0.7529","0.7557","0.4923"
"2.3200","0.7598","64.0379","0.7598","0.7626","0.4972"
"2.3400","0.7666","64.7131","0.7666","0.7694","0.5025"
"2.3600","0.7746","65.4157","0.7746","0.7775","0.5079"
"2.3800","0.7817","66.1810","0.7817","0.7846","0.5139"
"2.4000","0.7871","66.8885","0.7871","0.7900","0.5193"
"2.4200","0.7925","67.4454","0.7925","0.7955","0.5237"
"2.4400","0.7986","67.9453","0.7986","0.8016","0.5276"
"2.4600","0.8053","68.4875","0.8053","0.8083","0.5318"
"2.4800","0.8122","69.1170","0.8122","0.8152","0.5366"
"2.5000","0.8194","69.8137","0.8194","0.8224","0.5421"
"2.5200","0.8278","70.5669","0.8278","0.8308","0.5479"
"2.5400","0.8350","71.3888","0.8350","0.8381","0.5543"
"2.5600","0.8406","72.1181","0.8406","0.8437","0.5600"
"2.5800","0.8464","72.6983","0.8464","0.8495","0.5645"
"2.6000","0.8527","73.2355","0.8527","0.8559","0.5686"
"2.6200","0.8596","73.8363","0.8596","0.8628","0.5733"
"2.6400","0.8663","74.5009","0.8663","0.8696","0.5785"
"2.6600","0.8737","75.2069","0.8737","0.8770","0.5839"
"2.6800","0.8821","75.9739","0.8821","0.8854","0.5899"
"2.7000","0.8883","76.7982","0.8883","0.8916","0.5963"
"2.7200","0.8938","77.4844","0.8938","0.8971","0.6016"
"2.7400","0.8994","78.0412","0.8994","0.9027","0.6059"
"2.7600","0.9054","78.5642","0.9054","0.9088","0.6100"
"2.7800","0.9119","79.1447","0.9119","0.9153","0.6145"
"2.8000","0.9184","79.7896","0.9184","0.9218","0.6195"
"2.8070","0.9209","80.0333","0.9209","0.9243","0.6214"

