Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.7200","0.5469","23.3709","0.5469","0.5495","0.1815"
"1.7400","0.5527","23.7337","0.5527","0.5554","0.1843"
"1.7600","0.5588","24.0453","0.5588","0.5615","0.1867"
"1.7800","0.5658","24.3626","0.5658","0.5686","0.1892"
"1.8000","0.5729","24.7049","0.5729","0.5757","0.1918"
"1.8200","0.5799","25.0717","0.5799","0.5827","0.1947"
"1.8400","0.5883","25.4652","0.5883","0.5911","0.1977"
"1.8600","0.5954","25.8792","0.5954","0.5983","0.2009"
"1.8800","0.6008","26.2409","0.6008","0.6037","0.2037"
"1.9000","0.6063","26.5468","0.6063","0.6092","0.2061"
"1.9200","0.6121","26.8192","0.6121","0.6150","0.2082"
"1.9400","0.6186","27.0940","0.6186","0.6216","0.2104"
"1.9600","0.6254","27.4084","0.6254","0.6284","0.2128"
"1.9800","0.6325","27.7426","0.6325","0.6356","0.2154"
"2.0000","0.6411","28.1078","0.6411","0.6442","0.2182"
"2.0200","0.6484","28.4964","0.6484","0.6515","0.2213"
"2.0400","0.6541","28.8430","0.6541","0.6572","0.2239"
"2.0600","0.6598","29.1257","0.6598","0.6630","0.2261"
"2.0800","0.6660","29.3980","0.6660","0.6692","0.2283"
"2.1000","0.6729","29.6743","0.6729","0.6762","0.2304"
"2.1200","0.6797","29.9771","0.6797","0.6830","0.2328"
"2.1400","0.6868","30.2894","0.6868","0.6901","0.2352"
"2.1600","0.6948","30.6175","0.6948","0.6982","0.2377"
"2.1800","0.7011","30.9397","0.7011","0.7045","0.2402"
"2.2000","0.7065","31.2231","0.7065","0.7099","0.2424"
"2.2200","0.7121","31.4640","0.7121","0.7155","0.2443"
"2.2400","0.7184","31.7003","0.7184","0.7219","0.2461"
"2.2600","0.7253","31.9653","0.7253","0.7288","0.2482"
"2.2800","0.7324","32.2636","0.7324","0.7359","0.2505"
"2.3000","0.7401","32.5881","0.7401","0.7437","0.2530"
"2.3200","0.7483","32.9200","0.7483","0.7519","0.2556"
"2.3400","0.7543","33.2489","0.7543","0.7579","0.2582"
"2.3600","0.7597","33.5137","0.7597","0.7634","0.2602"
"2.3800","0.7657","33.7433","0.7657","0.7693","0.2620"
"2.4000","0.7724","33.9676","0.7724","0.7761","0.2637"
"2.4200","0.7794","34.2317","0.7794","0.7832","0.2658"
"2.4400","0.7863","34.5242","0.7863","0.7901","0.2681"
"2.4600","0.7943","34.8435","0.7943","0.7981","0.2705"
"2.4800","0.8020","35.1787","0.8020","0.8059","0.2731"
"2.5000","0.8076","35.5035","0.8076","0.8115","0.2757"
"2.5200","0.8130","35.7577","0.8130","0.8170","0.2776"
"2.5400","0.8187","35.9817","0.8187","0.8226","0.2794"
"2.5600","0.8250","36.2037","0.8250","0.8290","0.2811"
"2.5800","0.8316","36.4660","0.8316","0.8356","0.2831"
"2.6000","0.8384","36.7632","0.8384","0.8424","0.2854"
"2.6200","0.8465","37.1040","0.8465","0.8505","0.2881"
"2.6400","0.8543","37.4725","0.8543","0.8584","0.2910"
"2.6600","0.8602","37.8312","0.8602","0.8644","0.2937"
"2.6800","0.8659","38.1316","0.8659","0.8701","0.2961"
"2.7000","0.8720","38.3956","0.8720","0.8762","0.2981"
"2.7200","0.8790","38.6688","0.8790","0.8832","0.3002"
"2.7400","0.8861","38.9729","0.8861","0.8904","0.3026"
"2.7600","0.8932","39.3076","0.8932","0.8975","0.3052"
"2.7800","0.9015","39.6509","0.9015","0.9058","0.3079"
"2.8000","0.9083","40.0070","0.9083","0.9127","0.3106"
"2.8200","0.9135","40.3127","0.9135","0.9179","0.3130"
"2.8400","0.9189","40.5472","0.9189","0.9233","0.3148"
"2.8600","0.9250","40.7709","0.9250","0.9295","0.3166"
"2.8800","0.9319","41.0190","0.9319","0.9364","0.3185"
"2.9000","0.9387","41.3130","0.9387","0.9432","0.3208"
"2.9200","0.9460","41.6258","0.9460","0.9506","0.3232"
"2.9400","0.9548","41.9834","0.9548","0.9594","0.3260"
"2.9600","0.9619","42.3474","0.9619","0.9666","0.3288"
"2.9800","0.9677","42.6781","0.9677","0.9724","0.3314"
"3.0000","0.9735","42.9436","0.9735","0.9782","0.3334"
"3.0200","0.9799","43.1840","0.9799","0.9847","0.3353"
"3.0400","0.9865","43.4076","0.9865","0.9912","0.3370"
"3.0600","0.9927","43.6200","0.9927","0.9975","0.3387"
"3.0800","0.9996","43.8805","0.9996","1.0045","0.3407"
"3.1000","1.0076","44.1989","1.0076","1.0124","0.3432"
"3.1200","1.0137","44.5394","1.0137","1.0186","0.3458"
"3.1400","1.0193","44.8414","1.0193","1.0242","0.3482"
"3.1600","1.0250","45.1145","1.0250","1.0300","0.3503"
"3.1800","1.0314","45.3748","1.0314","1.0364","0.3523"
"3.2000","1.0382","45.6589","1.0382","1.0432","0.3545"
"3.2200","1.0452","45.9767","1.0452","1.0502","0.3570"
"3.2400","1.0531","46.3153","1.0531","1.0582","0.3596"
"3.2600","1.0616","46.6936","1.0616","1.0667","0.3625"
"3.2800","1.0679","47.0759","1.0679","1.0730","0.3655"
"3.3000","1.0737","47.3994","1.0737","1.0789","0.3680"
"3.3200","1.0799","47.6964","1.0799","1.0851","0.3703"
"3.3400","1.0868","47.9902","1.0868","1.0921","0.3726"
"3.3600","1.0935","48.3068","1.0935","1.0988","0.3751"
"3.3800","1.1002","48.6443","1.1002","1.1055","0.3777"
"3.4000","1.1080","48.9912","1.1080","1.1134","0.3804"
"3.4200","1.1150","49.3532","1.1150","1.1204","0.3832"
"3.4400","1.1203","49.6904","1.1203","1.1257","0.3858"
"3.4600","1.1258","49.9728","1.1258","1.1312","0.3880"
"3.4800","1.1317","50.2349","1.1317","1.1372","0.3900"
"3.5000","1.1384","50.5271","1.1384","1.1439","0.3923"
"3.5200","1.1452","50.8339","1.1452","1.1507","0.3947"
"3.5400","1.1522","51.1859","1.1522","1.1578","0.3974"
"3.5600","1.1604","51.5504","1.1604","1.1660","0.4003"
"3.5800","1.1677","51.9408","1.1677","1.1734","0.4033"
"3.6000","1.1734","52.3001","1.1734","1.1790","0.4061"
"3.6200","1.1793","52.5989","1.1793","1.1850","0.4084"
"3.6400","1.1857","52.8826","1.1857","1.1914","0.4106"
"3.6600","1.1928","53.1902","1.1928","1.1986","0.4130"
"3.6800","1.1996","53.5222","1.1996","1.2054","0.4156"
"3.7000","1.2066","53.8703","1.2066","1.2124","0.4183"
"3.7200","1.2148","54.2427","1.2148","1.2207","0.4212"
"3.7400","1.2214","54.6247","1.2214","1.2273","0.4241"
"3.7600","1.2268","54.9650","1.2268","1.2328","0.4268"
"3.7800","1.2325","55.2500","1.2325","1.2385","0.4290"
"3.8000","1.2387","55.5239","1.2387","1.2446","0.4311"
"3.8200","1.2453","55.8049","1.2453","1.2513","0.4333"
"3.8400","1.2520","56.1291","1.2520","1.2580","0.4358"
"3.8600","1.2595","56.4688","1.2595","1.2655","0.4384"
"3.8800","1.2681","56.8603","1.2681","1.2742","0.4415"
"3.9000","1.2749","57.2594","1.2749","1.2810","0.4446"
"3.9200","1.2806","57.6208","1.2806","1.2868","0.4474"
"3.9400","1.2864","57.9159","1.2864","1.2926","0.4497"
"3.9600","1.2930","58.1957","1.2930","1.2992","0.4519"
"3.9800","1.2998","58.4764","1.2998","1.3061","0.4540"
"4.0000","1.3065","58.7973","1.3065","1.3128","0.4565"
"4.0200","1.3140","59.1318","1.3140","1.3203","0.4591"
"4.0400","1.3213","59.4921","1.3213","1.3277","0.4619"
"4.0600","1.3265","59.8325","1.3265","1.3329","0.4646"
"4.0800","1.3319","60.1145","1.3319","1.3383","0.4668"
"4.1000","1.3378","60.3746","1.3378","1.3443","0.4688"
"4.1200","1.3447","60.6590","1.3447","1.3512","0.4710"
"4.1400","1.3520","60.9921","1.3520","1.3586","0.4736"
"4.1600","1.3592","61.3484","1.3592","1.3658","0.4763"
"4.1800","1.3675","61.7295","1.3675","1.3741","0.4793"
"4.2000","1.3755","62.1287","1.3755","1.3821","0.4824"
"4.2200","1.3814","62.5128","1.3814","1.3880","0.4854"
"4.2400","1.3871","62.8424","1.3871","1.3938","0.4879"
"4.2600","1.3932","63.1221","1.3932","1.3999","0.4901"
"4.2800","1.3999","63.4102","1.3999","1.4066","0.4923"
"4.3000","1.4063","63.7140","1.4063","1.4131","0.4947"
"4.3200","1.4128","64.0320","1.4128","1.4196","0.4972"
"4.3400","1.4207","64.3649","1.4207","1.4275","0.4998"
"4.3600","1.4280","64.7363","1.4280","1.4349","0.5026"
"4.3800","1.4336","65.0864","1.4336","1.4405","0.5054"
"4.4000","1.4392","65.3816","1.4392","1.4462","0.5076"
"4.4200","1.4451","65.6503","1.4451","1.4521","0.5097"
"4.4400","1.4517","65.9223","1.4517","1.4587","0.5118"
"4.4600","1.4585","66.2234","1.4585","1.4655","0.5142"
"4.4800","1.4656","66.5611","1.4656","1.4727","0.5168"
"4.5000","1.4742","66.9320","1.4742","1.4813","0.5197"
"4.5200","1.4814","67.3298","1.4814","1.4886","0.5228"
"4.5400","1.4871","67.6926","1.4871","1.4942","0.5256"
"4.5600","1.4927","67.9903","1.4927","1.4999","0.5279"
"4.5800","1.4989","68.2577","1.4989","1.5062","0.5300"
"4.6000","1.5057","68.5393","1.5057","1.5130","0.5322"
"4.6200","1.5125","68.8537","1.5125","1.5198","0.5346"
"4.6400","1.5198","69.1862","1.5198","1.5271","0.5372"
"4.6600","1.5280","69.5581","1.5280","1.5354","0.5401"
"4.6800","1.5342","69.9179","1.5342","1.5416","0.5429"
"4.7000","1.5396","70.2407","1.5396","1.5470","0.5454"
"4.7200","1.5455","70.5039","1.5455","1.5530","0.5474"
"4.7400","1.5521","70.7767","1.5521","1.5595","0.5495"
"4.7600","1.5592","71.0657","1.5592","1.5667","0.5518"
"4.7800","1.5664","71.3977","1.5664","1.5739","0.5544"
"4.8000","1.5747","71.7629","1.5747","1.5823","0.5572"
"4.8200","1.5830","72.1589","1.5830","1.5906","0.5603"
"4.8400","1.5886","72.5293","1.5886","1.5963","0.5631"
"4.8600","1.5940","72.8302","1.5940","1.6017","0.5655"
"4.8800","1.5998","73.0730","1.5998","1.6075","0.5674"
"4.9000","1.6063","73.3173","1.6063","1.6141","0.5693"
"4.9200","1.6128","73.5916","1.6128","1.6206","0.5714"
"4.9400","1.6191","73.8767","1.6191","1.6269","0.5736"
"4.9600","1.6264","74.1793","1.6264","1.6342","0.5760"
"4.9800","1.6342","74.5077","1.6342","1.6420","0.5785"
"5.0000","1.6399","74.8340","1.6399","1.6478","0.5810"
"5.0200","1.6456","75.1169","1.6456","1.6535","0.5832"
"5.0400","1.6518","75.3699","1.6518","1.6597","0.5852"
"5.0600","1.6584","75.6322","1.6584","1.6664","0.5872"
"5.0800","1.6655","75.9208","1.6655","1.6735","0.5895"
"5.1000","1.6730","76.2400","1.6730","1.6810","0.5920"
"5.1200","1.6816","76.5959","1.6816","1.6897","0.5947"
"5.1400","1.6891","76.9725","1.6891","1.6972","0.5976"
"5.1600","1.6946","77.3042","1.6946","1.7028","0.6002"
"5.1800","1.7001","77.5664","1.7001","1.7083","0.6023"
"5.2000","1.7059","77.7868","1.7059","1.7142","0.6040"
"5.2200","1.7125","78.0167","1.7125","1.7208","0.6057"
"5.2400","1.7192","78.2838","1.7192","1.7275","0.6078"
"5.2600","1.7261","78.5760","1.7261","1.7345","0.6101"
"5.2800","1.7344","78.8914","1.7344","1.7427","0.6125"
"5.3000","1.7414","79.2413","1.7414","1.7498","0.6153"
"5.3200","1.7469","79.5521","1.7469","1.7553","0.6177"
"5.3400","1.7526","79.8124","1.7526","1.7610","0.6197"
"5.3570","1.7576","80.0021","1.7576","1.7661","0.6212"

