Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.9800","0.3139","31.8023","0.3139","0.3125","0.2469"
"1.0000","0.3201","32.6539","0.3201","0.3187","0.2535"
"1.0200","0.3254","33.3697","0.3254","0.3240","0.2591"
"1.0400","0.3311","33.9638","0.3311","0.3296","0.2637"
"1.0600","0.3373","34.5863","0.3373","0.3358","0.2685"
"1.0800","0.3442","35.3433","0.3442","0.3427","0.2744"
"1.1000","0.3513","36.2435","0.3513","0.3498","0.2814"
"1.1200","0.3591","37.1844","0.3591","0.3576","0.2887"
"1.1400","0.3675","38.2521","0.3675","0.3660","0.2970"
"1.1600","0.3735","39.2732","0.3735","0.3719","0.3049"
"1.1800","0.3788","39.9866","0.3788","0.3772","0.3105"
"1.2000","0.3846","40.5518","0.3846","0.3829","0.3149"
"1.2200","0.3913","41.2157","0.3913","0.3896","0.3200"
"1.2400","0.3985","42.0945","0.3985","0.3968","0.3268"
"1.2600","0.4056","43.1338","0.4056","0.4039","0.3349"
"1.2800","0.4133","44.1985","0.4133","0.4116","0.3432"
"1.3000","0.4209","45.3571","0.4209","0.4191","0.3522"
"1.3200","0.4265","46.4107","0.4265","0.4247","0.3603"
"1.3400","0.4320","47.2050","0.4320","0.4302","0.3665"
"1.3600","0.4378","47.9322","0.4378","0.4359","0.3722"
"1.3800","0.4442","48.7247","0.4442","0.4423","0.3783"
"1.4000","0.4509","49.6722","0.4509","0.4490","0.3857"
"1.4200","0.4575","50.7086","0.4575","0.4555","0.3937"
"1.4400","0.4652","51.7551","0.4652","0.4632","0.4018"
"1.4600","0.4733","53.0172","0.4733","0.4713","0.4116"
"1.4800","0.4792","54.2683","0.4792","0.4772","0.4214"
"1.5000","0.4850","55.2099","0.4850","0.4829","0.4287"
"1.5200","0.4912","56.0415","0.4912","0.4891","0.4351"
"1.5400","0.4981","56.9813","0.4981","0.4959","0.4424"
"1.5600","0.5052","58.0989","0.5052","0.5030","0.4511"
"1.5800","0.5125","59.3124","0.5125","0.5103","0.4605"
"1.6000","0.5207","60.5644","0.5207","0.5185","0.4702"
"1.6200","0.5273","61.8689","0.5273","0.5250","0.4804"
"1.6400","0.5324","62.8928","0.5324","0.5301","0.4883"
"1.6600","0.5378","63.6228","0.5378","0.5355","0.4940"
"1.6800","0.5438","64.3903","0.5438","0.5415","0.4999"
"1.7000","0.5507","65.3742","0.5507","0.5484","0.5076"
"1.7200","0.5577","66.5893","0.5577","0.5554","0.5170"
"1.7400","0.5653","67.9006","0.5653","0.5629","0.5272"
"1.7600","0.5741","69.3535","0.5741","0.5716","0.5385"
"1.7800","0.5810","70.9169","0.5810","0.5785","0.5506"
"1.8000","0.5866","72.1739","0.5866","0.5841","0.5604"
"1.8200","0.5923","73.0812","0.5923","0.5898","0.5674"
"1.8400","0.5988","73.9527","0.5988","0.5963","0.5742"
"1.8600","0.6058","75.0065","0.6058","0.6032","0.5824"
"1.8800","0.6122","76.2047","0.6122","0.6096","0.5917"
"1.9000","0.6192","77.3968","0.6192","0.6166","0.6009"
"1.9200","0.6268","78.6986","0.6268","0.6241","0.6110"
"1.9400","0.6324","80.0012","0.6324","0.6297","0.6212"

