Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.0000","0.3202","40.7269","0.3202","0.3188","0.3162"
"1.0200","0.3279","41.8638","0.3279","0.3265","0.3250"
"1.0400","0.3336","42.8856","0.3336","0.3321","0.3330"
"1.0600","0.3390","43.6585","0.3390","0.3375","0.3390"
"1.0800","0.3445","44.3693","0.3445","0.3431","0.3445"
"1.1000","0.3510","45.1725","0.3510","0.3495","0.3507"
"1.1200","0.3580","46.1691","0.3580","0.3564","0.3585"
"1.1400","0.3653","47.3227","0.3653","0.3637","0.3674"
"1.1600","0.3739","48.5748","0.3739","0.3723","0.3772"
"1.1800","0.3812","49.9164","0.3812","0.3796","0.3876"
"1.2000","0.3866","51.0329","0.3866","0.3850","0.3962"
"1.2200","0.3921","51.8488","0.3921","0.3905","0.4026"
"1.2400","0.3984","52.6333","0.3984","0.3967","0.4087"
"1.2600","0.4053","53.5933","0.4053","0.4036","0.4161"
"1.2800","0.4119","54.7035","0.4119","0.4102","0.4247"
"1.3000","0.4188","55.8164","0.4188","0.4170","0.4334"
"1.3200","0.4266","56.9630","0.4266","0.4248","0.4423"
"1.3400","0.4332","58.1433","0.4332","0.4313","0.4514"
"1.3600","0.4386","59.0881","0.4386","0.4367","0.4588"
"1.3800","0.4445","59.7956","0.4445","0.4426","0.4643"
"1.4000","0.4509","60.5229","0.4509","0.4490","0.4699"
"1.4200","0.4580","61.4135","0.4580","0.4561","0.4768"
"1.4400","0.4649","62.4531","0.4649","0.4629","0.4849"
"1.4600","0.4721","63.5183","0.4721","0.4701","0.4932"
"1.4800","0.4805","64.7048","0.4805","0.4785","0.5024"
"1.5000","0.4870","65.9922","0.4870","0.4849","0.5124"
"1.5200","0.4927","67.0257","0.4927","0.4906","0.5204"
"1.5400","0.4985","67.8774","0.4985","0.4964","0.5270"
"1.5600","0.5049","68.7455","0.5049","0.5028","0.5338"
"1.5800","0.5118","69.8099","0.5118","0.5096","0.5420"
"1.6000","0.5186","71.0119","0.5186","0.5164","0.5514"
"1.6200","0.5264","72.2714","0.5264","0.5242","0.5611"
"1.6400","0.5348","73.7187","0.5348","0.5325","0.5724"
"1.6600","0.5407","75.1934","0.5407","0.5384","0.5838"
"1.6800","0.5461","76.2916","0.5461","0.5438","0.5924"
"1.7000","0.5517","77.1039","0.5517","0.5494","0.5987"
"1.7200","0.5583","78.0067","0.5583","0.5559","0.6057"
"1.7400","0.5651","79.1473","0.5651","0.5627","0.6145"
"1.7540","0.5700","80.0188","0.5700","0.5676","0.6213"

