Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.7600","0.2259","12.9021","0.2259","0.2254","0.1002"
"0.7800","0.2336","14.0230","0.2336","0.2330","0.1089"
"0.8000","0.2421","15.3137","0.2421","0.2415","0.1189"
"0.8200","0.2484","16.6837","0.2484","0.2479","0.1295"
"0.8400","0.2539","17.8346","0.2539","0.2533","0.1385"
"0.8600","0.2594","18.7669","0.2594","0.2588","0.1457"
"0.8800","0.2656","19.6289","0.2656","0.2651","0.1524"
"0.9000","0.2725","20.6148","0.2725","0.2719","0.1601"
"0.9200","0.2794","21.7206","0.2794","0.2788","0.1686"
"0.9400","0.2871","22.8439","0.2871","0.2865","0.1774"
"0.9600","0.2952","24.0054","0.2952","0.2945","0.1864"
"0.9800","0.3009","24.9665","0.3009","0.3002","0.1938"
"1.0000","0.3062","25.5581","0.3062","0.3055","0.1984"
"1.0200","0.3121","26.0840","0.3121","0.3114","0.2025"
"1.0400","0.3187","26.7224","0.3187","0.3180","0.2075"
"1.0600","0.3257","27.5300","0.3257","0.3250","0.2138"
"1.0800","0.3328","28.4359","0.3328","0.3321","0.2208"
"1.1000","0.3410","29.3914","0.3410","0.3403","0.2282"
"1.1200","0.3487","30.4605","0.3487","0.3479","0.2365"
"1.1400","0.3543","31.3746","0.3543","0.3535","0.2436"
"1.1600","0.3597","31.9703","0.3597","0.3589","0.2482"
"1.1800","0.3656","32.4233","0.3656","0.3648","0.2517"
"1.2000","0.3724","32.9104","0.3724","0.3716","0.2555"
"1.2200","0.3793","33.5536","0.3793","0.3784","0.2605"
"1.2400","0.3863","34.2565","0.3863","0.3855","0.2660"
"1.2600","0.3947","35.0248","0.3947","0.3938","0.2719"
"1.2800","0.4021","35.9004","0.4021","0.4013","0.2787"
"1.3000","0.4078","36.6343","0.4078","0.4069","0.2844"
"1.3200","0.4134","37.1826","0.4134","0.4124","0.2887"
"1.3400","0.4193","37.7275","0.4193","0.4184","0.2929"
"1.3600","0.4258","38.3603","0.4258","0.4249","0.2978"
"1.3800","0.4324","39.0964","0.4324","0.4315","0.3036"
"1.4000","0.4394","39.8794","0.4394","0.4384","0.3096"
"1.4200","0.4476","40.7346","0.4476","0.4466","0.3163"
"1.4400","0.4543","41.6527","0.4543","0.4533","0.3234"
"1.4600","0.4599","42.3651","0.4599","0.4588","0.3289"
"1.4800","0.4656","42.9097","0.4656","0.4645","0.3332"
"1.5000","0.4718","43.4909","0.4718","0.4708","0.3377"
"1.5200","0.4787","44.2101","0.4787","0.4776","0.3433"
"1.5400","0.4856","45.0229","0.4856","0.4846","0.3496"
"1.5600","0.4932","45.8796","0.4932","0.4921","0.3562"
"1.5800","0.5018","46.8544","0.5018","0.5007","0.3638"
"1.6000","0.5081","47.8567","0.5081","0.5070","0.3716"
"1.6200","0.5134","48.5827","0.5134","0.5123","0.3772"
"1.6400","0.5190","49.1480","0.5190","0.5179","0.3816"
"1.6600","0.5254","49.7658","0.5254","0.5243","0.3864"
"1.6800","0.5323","50.6078","0.5323","0.5311","0.3929"
"1.7000","0.5391","51.5790","0.5391","0.5379","0.4005"
"1.7200","0.5469","52.5986","0.5469","0.5457","0.4084"
"1.7400","0.5552","53.8419","0.5552","0.5540","0.4180"
"1.7600","0.5614","55.1264","0.5614","0.5602","0.4280"
"1.7800","0.5672","56.1309","0.5672","0.5659","0.4358"
"1.8000","0.5731","56.9951","0.5731","0.5718","0.4425"
"1.8200","0.5797","57.9323","0.5797","0.5785","0.4498"
"1.8400","0.5865","59.0592","0.5865","0.5852","0.4586"
"1.8600","0.5934","60.2924","0.5934","0.5921","0.4681"
"1.8800","0.6012","61.5711","0.6012","0.5999","0.4781"
"1.9000","0.6088","63.0197","0.6088","0.6075","0.4893"
"1.9200","0.6143","64.3172","0.6143","0.6130","0.4994"
"1.9400","0.6197","65.2234","0.6197","0.6183","0.5064"
"1.9600","0.6255","66.0093","0.6255","0.6241","0.5125"
"1.9800","0.6319","66.9477","0.6319","0.6305","0.5198"
"2.0000","0.6384","68.1404","0.6384","0.6370","0.5291"
"2.0200","0.6451","69.4806","0.6451","0.6436","0.5395"
"2.0400","0.6533","70.9702","0.6533","0.6519","0.5510"
"2.0600","0.6617","72.7976","0.6617","0.6603","0.5652"
"2.0800","0.6679","74.6225","0.6679","0.6664","0.5794"
"2.1000","0.6734","75.9999","0.6734","0.6719","0.5901"
"2.1200","0.6795","77.0984","0.6795","0.6780","0.5986"
"2.1400","0.6864","78.2746","0.6864","0.6849","0.6078"
"2.1600","0.6933","79.6847","0.6933","0.6918","0.6187"
"2.1650","0.6950","80.0539","0.6950","0.6935","0.6216"

