Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.5800","0.1674","0.3938","0.1674","0.1870","0.0031"
"0.6000","0.1728","0.4035","0.1728","0.1931","0.0031"
"0.6200","0.1786","0.4615","0.1786","0.1996","0.0036"
"0.6400","0.1853","0.4698","0.1853","0.2070","0.0036"
"0.6600","0.1922","0.4671","0.1922","0.2148","0.0036"
"0.6800","0.1993","0.4837","0.1993","0.2227","0.0038"
"0.7000","0.2073","0.5037","0.2073","0.2317","0.0039"
"0.7200","0.2145","0.5197","0.2145","0.2397","0.0040"
"0.7400","0.2198","0.5338","0.2198","0.2456","0.0041"
"0.7600","0.2255","0.5552","0.2255","0.2519","0.0043"
"0.7800","0.2316","0.5940","0.2316","0.2588","0.0046"
"0.8000","0.2385","0.6118","0.2385","0.2665","0.0048"
"0.8200","0.2456","0.6275","0.2456","0.2744","0.0049"
"0.8400","0.2524","0.6380","0.2524","0.2821","0.0050"
"0.8600","0.2604","0.6497","0.2604","0.2910","0.0050"
"0.8800","0.2674","0.6637","0.2674","0.2988","0.0052"
"0.9000","0.2729","0.6842","0.2729","0.3049","0.0053"
"0.9200","0.2788","0.7018","0.2788","0.3115","0.0054"
"0.9400","0.2853","0.7146","0.2853","0.3188","0.0055"
"0.9600","0.2925","0.7375","0.2925","0.3268","0.0057"
"0.9800","0.2995","0.7345","0.2995","0.3346","0.0057"
"1.0000","0.3072","0.7671","0.3072","0.3432","0.0060"
"1.0200","0.3156","0.7880","0.3156","0.3527","0.0061"
"1.0400","0.3219","0.7756","0.3219","0.3596","0.0060"
"1.0600","0.3274","0.7965","0.3274","0.3658","0.0062"
"1.0800","0.3329","0.8187","0.3329","0.3719","0.0064"
"1.1000","0.3391","0.8405","0.3391","0.3789","0.0065"
"1.1200","0.3455","0.8648","0.3455","0.3861","0.0067"
"1.1400","0.3520","0.9563","0.3520","0.3933","0.0074"
"1.1600","0.3591","1.1443","0.3591","0.4012","0.0089"
"1.1800","0.3672","1.4340","0.3672","0.4103","0.0111"
"1.2000","0.3734","1.7941","0.3734","0.4172","0.0139"
"1.2200","0.3788","2.1820","0.3788","0.4232","0.0169"
"1.2400","0.3847","2.5496","0.3847","0.4298","0.0198"
"1.2600","0.3915","2.9203","0.3915","0.4374","0.0227"
"1.2800","0.3988","3.3589","0.3988","0.4456","0.0261"
"1.3000","0.4060","3.8785","0.4060","0.4536","0.0301"
"1.3200","0.4142","4.4687","0.4142","0.4628","0.0347"
"1.3400","0.4220","5.1278","0.4220","0.4715","0.0398"
"1.3600","0.4276","5.7549","0.4276","0.4777","0.0447"
"1.3800","0.4330","6.3084","0.4330","0.4838","0.0490"
"1.4000","0.4387","6.8167","0.4387","0.4902","0.0529"
"1.4200","0.4454","7.3377","0.4454","0.4977","0.0570"
"1.4400","0.4522","7.9389","0.4522","0.5052","0.0616"
"1.4600","0.4591","8.5763","0.4591","0.5129","0.0666"
"1.4800","0.4671","9.2522","0.4671","0.5219","0.0718"
"1.5000","0.4746","10.0101","0.4746","0.5303","0.0777"
"1.5200","0.4801","10.7375","0.4801","0.5365","0.0834"
"1.5400","0.4857","11.3439","0.4857","0.5427","0.0881"
"1.5600","0.4917","11.9357","0.4917","0.5494","0.0927"
"1.5800","0.4986","12.5479","0.4986","0.5571","0.0974"
"1.6000","0.5054","13.2399","0.5054","0.5647","0.1028"
"1.6200","0.5125","13.9690","0.5125","0.5726","0.1085"
"1.6400","0.5207","14.7527","0.5207","0.5818","0.1145"
"1.6600","0.5278","15.5637","0.5278","0.5897","0.1208"
"1.6800","0.5333","16.2836","0.5333","0.5959","0.1264"
"1.7000","0.5387","16.8859","0.5387","0.6019","0.1311"
"1.7200","0.5446","17.4555","0.5446","0.6085","0.1355"
"1.7400","0.5514","18.0735","0.5514","0.6160","0.1403"
"1.7600","0.5581","18.7448","0.5581","0.6236","0.1455"
"1.7800","0.5653","19.4381","0.5653","0.6316","0.1509"
"1.8000","0.5739","20.1913","0.5739","0.6412","0.1568"
"1.8200","0.5809","20.9747","0.5809","0.6490","0.1629"
"1.8400","0.5866","21.6292","0.5866","0.6554","0.1679"
"1.8600","0.5924","22.1822","0.5924","0.6619","0.1722"
"1.8800","0.5989","22.7351","0.5989","0.6692","0.1765"
"1.9000","0.6060","23.3372","0.6060","0.6771","0.1812"
"1.9200","0.6130","23.9857","0.6130","0.6849","0.1862"
"1.9400","0.6208","24.6607","0.6208","0.6936","0.1915"
"1.9600","0.6289","25.3840","0.6289","0.7027","0.1971"
"1.9800","0.6348","26.0580","0.6348","0.7093","0.2023"
"2.0000","0.6402","26.5721","0.6402","0.7153","0.2063"
"2.0200","0.6458","27.0108","0.6458","0.7216","0.2097"
"2.0400","0.6521","27.4540","0.6521","0.7286","0.2132"
"2.0600","0.6588","27.9538","0.6588","0.7361","0.2170"
"2.0800","0.6653","28.4829","0.6653","0.7434","0.2212"
"2.1000","0.6728","29.0270","0.6728","0.7518","0.2254"
"2.1200","0.6808","29.6651","0.6808","0.7607","0.2303"
"2.1400","0.6866","30.2598","0.6866","0.7672","0.2349"
"2.1600","0.6922","30.7136","0.6922","0.7735","0.2385"
"2.1800","0.6985","31.1449","0.6985","0.7805","0.2418"
"2.2000","0.7055","31.6597","0.7055","0.7883","0.2458"
"2.2200","0.7127","32.2356","0.7127","0.7963","0.2503"
"2.2400","0.7198","32.8244","0.7198","0.8043","0.2549"
"2.2600","0.7281","33.4463","0.7281","0.8135","0.2597"
"2.2800","0.7354","34.1235","0.7354","0.8216","0.2649"
"2.3000","0.7407","34.6655","0.7407","0.8276","0.2692"
"2.3200","0.7461","35.0737","0.7461","0.8337","0.2723"
"2.3400","0.7520","35.4816","0.7520","0.8402","0.2755"
"2.3600","0.7587","35.9613","0.7587","0.8477","0.2792"
"2.3800","0.7656","36.5359","0.7656","0.8554","0.2837"
"2.4000","0.7728","37.1300","0.7728","0.8635","0.2883"
"2.4200","0.7814","37.7955","0.7814","0.8731","0.2935"
"2.4400","0.7886","38.5025","0.7886","0.8811","0.2989"
"2.4600","0.7941","39.0532","0.7941","0.8873","0.3032"
"2.4800","0.7998","39.4835","0.7998","0.8936","0.3066"
"2.5000","0.8058","39.9331","0.8058","0.9003","0.3101"
"2.5200","0.8123","40.4595","0.8123","0.9076","0.3141"
"2.5400","0.8187","41.0501","0.8187","0.9148","0.3187"
"2.5600","0.8256","41.6342","0.8256","0.9225","0.3233"
"2.5800","0.8337","42.3053","0.8337","0.9315","0.3285"
"2.6000","0.8405","43.0232","0.8405","0.9391","0.3340"
"2.6200","0.8460","43.5956","0.8460","0.9453","0.3385"
"2.6400","0.8518","44.0661","0.8518","0.9518","0.3421"
"2.6600","0.8582","44.5637","0.8582","0.9589","0.3460"
"2.6800","0.8653","45.1589","0.8653","0.9668","0.3506"
"2.7000","0.8723","45.8359","0.8723","0.9746","0.3559"
"2.7200","0.8797","46.4886","0.8797","0.9829","0.3610"
"2.7400","0.8882","47.2112","0.8882","0.9924","0.3666"
"2.7600","0.8945","47.9347","0.8945","0.9995","0.3722"
"2.7800","0.9001","48.4352","0.9001","1.0057","0.3761"
"2.8000","0.9060","48.8686","0.9060","1.0123","0.3794"
"2.8200","0.9126","49.3766","0.9126","1.0196","0.3834"
"2.8400","0.9192","49.9669","0.9192","1.0270","0.3880"
"2.8600","0.9260","50.5630","0.9260","1.0346","0.3926"
"2.8800","0.9340","51.1894","0.9340","1.0436","0.3975"
"2.9000","0.9422","51.9468","0.9422","1.0527","0.4033"
"2.9200","0.9479","52.6018","0.9479","1.0591","0.4084"
"2.9400","0.9534","53.0410","0.9534","1.0652","0.4118"
"2.9600","0.9590","53.4393","0.9590","1.0715","0.4149"
"2.9800","0.9655","53.9463","0.9655","1.0787","0.4189"
"3.0000","0.9722","54.5684","0.9722","1.0862","0.4237"
"3.0200","0.9789","55.2309","0.9789","1.0938","0.4288"
"3.0400","0.9870","55.9109","0.9870","1.1028","0.4341"
"3.0600","0.9950","56.7148","0.9950","1.1118","0.4404"
"3.0800","1.0005","57.3847","1.0005","1.1178","0.4456"
"3.1000","1.0058","57.8060","1.0058","1.1238","0.4488"
"3.1200","1.0118","58.2379","1.0118","1.1305","0.4522"
"3.1400","1.0188","58.8321","1.0188","1.1383","0.4568"
"3.1600","1.0260","59.5632","1.0260","1.1463","0.4625"
"3.1800","1.0332","60.3255","1.0332","1.1544","0.4684"
"3.2000","1.0413","61.1021","1.0413","1.1635","0.4744"
"3.2200","1.0483","61.9078","1.0483","1.1713","0.4807"
"3.2400","1.0536","62.5441","1.0536","1.1772","0.4856"
"3.2600","1.0590","63.0025","1.0590","1.1833","0.4892"
"3.2800","1.0651","63.4958","1.0651","1.1900","0.4930"
"3.3000","1.0719","64.1470","1.0719","1.1977","0.4981"
"3.3200","1.0786","64.9358","1.0786","1.2052","0.5042"
"3.3400","1.0858","65.7087","1.0858","1.2132","0.5102"
"3.3600","1.0943","66.5637","1.0943","1.2227","0.5168"
"3.3800","1.1015","67.5057","1.1015","1.2307","0.5241"
"3.4000","1.1072","68.2648","1.1072","1.2371","0.5300"
"3.4200","1.1129","68.8418","1.1129","1.2435","0.5345"
"3.4400","1.1191","69.4535","1.1191","1.2504","0.5393"
"3.4600","1.1257","70.1859","1.1257","1.2577","0.5449"
"3.4800","1.1322","70.9811","1.1322","1.2650","0.5511"
"3.5000","1.1393","71.7860","1.1393","1.2730","0.5574"
"3.5200","1.1474","72.6842","1.1474","1.2820","0.5643"
"3.5400","1.1536","73.5953","1.1536","1.2889","0.5714"
"3.5600","1.1590","74.2584","1.1590","1.2950","0.5766"
"3.5800","1.1647","74.8313","1.1647","1.3013","0.5810"
"3.6000","1.1711","75.4782","1.1711","1.3085","0.5860"
"3.6200","1.1782","76.2902","1.1782","1.3164","0.5923"
"3.6400","1.1853","77.1927","1.1853","1.3243","0.5994"
"3.6600","1.1931","78.0918","1.1931","1.3330","0.6063"
"3.6800","1.2014","79.0800","1.2014","1.3423","0.6140"
"3.7000","1.2073","79.9916","1.2073","1.3489","0.6211"
"3.7010","1.2075","80.0285","1.2075","1.3492","0.6214"

