Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.1400","0.3659","4.7178","0.3659","0.4088","0.0366"
"1.1600","0.3717","5.3660","0.3717","0.4153","0.0417"
"1.1800","0.3781","6.0145","0.3781","0.4225","0.0467"
"1.2000","0.3851","6.7158","0.3851","0.4302","0.0521"
"1.2200","0.3919","7.4902","0.3919","0.4379","0.0582"
"1.2400","0.3996","8.3097","0.3996","0.4465","0.0645"
"1.2600","0.4076","9.2124","0.4076","0.4554","0.0715"
"1.2800","0.4133","10.0984","0.4133","0.4618","0.0784"
"1.3000","0.4187","10.8590","0.4187","0.4679","0.0843"
"1.3200","0.4246","11.5459","0.4246","0.4744","0.0896"
"1.3400","0.4313","12.2672","0.4313","0.4820","0.0952"
"1.3600","0.4385","13.0650","0.4385","0.4899","0.1014"
"1.3800","0.4455","13.9291","0.4455","0.4978","0.1082"
"1.4000","0.4537","14.8542","0.4537","0.5069","0.1153"
"1.4200","0.4612","15.8556","0.4612","0.5153","0.1231"
"1.4400","0.4671","16.7815","0.4671","0.5219","0.1303"
"1.4600","0.4729","17.5774","0.4729","0.5284","0.1365"
"1.4800","0.4789","18.3203","0.4789","0.5351","0.1422"
"1.5000","0.4856","19.0835","0.4856","0.5426","0.1482"
"1.5200","0.4925","19.9050","0.4925","0.5502","0.1545"
"1.5400","0.4992","20.7547","0.4992","0.5577","0.1611"
"1.5600","0.5071","21.6445","0.5071","0.5665","0.1681"
"1.5800","0.5141","22.5944","0.5141","0.5744","0.1754"
"1.6000","0.5195","23.4427","0.5195","0.5805","0.1820"
"1.6200","0.5249","24.1439","0.5249","0.5865","0.1875"
"1.6400","0.5310","24.8316","0.5310","0.5933","0.1928"
"1.6600","0.5379","25.5891","0.5379","0.6010","0.1987"
"1.6800","0.5448","26.4309","0.5448","0.6087","0.2052"
"1.7000","0.5521","27.2963","0.5521","0.6169","0.2119"
"1.7200","0.5609","28.2456","0.5609","0.6267","0.2193"
"1.7400","0.5679","29.2427","0.5679","0.6346","0.2271"
"1.7600","0.5735","30.0571","0.5735","0.6408","0.2334"
"1.7800","0.5792","30.7436","0.5792","0.6472","0.2387"
"1.8000","0.5855","31.4229","0.5855","0.6541","0.2440"
"1.8200","0.5921","32.1470","0.5921","0.6616","0.2496"
"1.8400","0.5989","32.9086","0.5989","0.6692","0.2555"
"1.8600","0.6062","33.6759","0.6062","0.6773","0.2615"
"1.8800","0.6143","34.4976","0.6143","0.6864","0.2679"
"1.9000","0.6204","35.3116","0.6204","0.6932","0.2742"
"1.9200","0.6259","35.9541","0.6259","0.6994","0.2792"
"1.9400","0.6317","36.5133","0.6317","0.7058","0.2835"
"1.9600","0.6381","37.1289","0.6381","0.7129","0.2883"
"1.9800","0.6450","37.8423","0.6450","0.7207","0.2938"
"2.0000","0.6518","38.5827","0.6518","0.7283","0.2996"
"2.0200","0.6593","39.3400","0.6593","0.7367","0.3054"
"2.0400","0.6674","40.1627","0.6674","0.7457","0.3118"
"2.0600","0.6735","40.9543","0.6735","0.7525","0.3180"
"2.0800","0.6792","41.5853","0.6792","0.7589","0.3229"
"2.1000","0.6853","42.1741","0.6853","0.7657","0.3275"
"2.1200","0.6923","42.8530","0.6923","0.7735","0.3327"
"2.1400","0.6993","43.6171","0.6993","0.7814","0.3387"
"2.1600","0.7059","44.3645","0.7059","0.7887","0.3445"
"2.1800","0.7133","45.0952","0.7133","0.7970","0.3501"
"2.2000","0.7206","45.9212","0.7206","0.8051","0.3565"
"2.2200","0.7261","46.6462","0.7261","0.8112","0.3622"
"2.2400","0.7318","47.2416","0.7318","0.8177","0.3668"
"2.2600","0.7383","47.8735","0.7383","0.8249","0.3717"
"2.2800","0.7452","48.6083","0.7452","0.8327","0.3774"
"2.3000","0.7524","49.4159","0.7524","0.8406","0.3837"
"2.3200","0.7597","50.2364","0.7597","0.8488","0.3901"
"2.3400","0.7682","51.1156","0.7682","0.8583","0.3969"
"2.3600","0.7754","52.0571","0.7754","0.8663","0.4042"
"2.3800","0.7807","52.8001","0.7807","0.8723","0.4100"
"2.4000","0.7861","53.3700","0.7861","0.8783","0.4144"
"2.4200","0.7920","53.9625","0.7920","0.8849","0.4190"
"2.4400","0.7988","54.6857","0.7988","0.8925","0.4246"
"2.4600","0.8058","55.5297","0.8058","0.9003","0.4312"
"2.4800","0.8130","56.3973","0.8130","0.9084","0.4379"
"2.5000","0.8210","57.3080","0.8210","0.9173","0.4450"
"2.5200","0.8271","58.2153","0.8271","0.9241","0.4520"
"2.5400","0.8321","58.8885","0.8321","0.9297","0.4572"
"2.5600","0.8377","59.4545","0.8377","0.9359","0.4616"
"2.5800","0.8439","60.1286","0.8439","0.9429","0.4669"
"2.6000","0.8510","60.9588","0.8510","0.9508","0.4733"
"2.6200","0.8583","61.8987","0.8583","0.9590","0.4806"
"2.6400","0.8660","62.8557","0.8660","0.9676","0.4880"
"2.6600","0.8746","63.8823","0.8746","0.9772","0.4960"
"2.6800","0.8811","64.9044","0.8811","0.9844","0.5039"
"2.7000","0.8865","65.6599","0.8865","0.9905","0.5098"
"2.7200","0.8924","66.2957","0.8924","0.9971","0.5147"
"2.7400","0.8990","67.0226","0.8990","1.0045","0.5204"
"2.7600","0.9061","67.9178","0.9061","1.0124","0.5273"
"2.7800","0.9126","68.8420","0.9126","1.0197","0.5345"
"2.8000","0.9199","69.7273","0.9199","1.0279","0.5414"
"2.8200","0.9277","70.6903","0.9277","1.0365","0.5489"
"2.8400","0.9336","71.6213","0.9336","1.0432","0.5561"
"2.8600","0.9391","72.3248","0.9391","1.0493","0.5616"
"2.8800","0.9449","72.9491","0.9449","1.0557","0.5664"
"2.9000","0.9511","73.6675","0.9511","1.0627","0.5720"
"2.9200","0.9576","74.4998","0.9576","1.0700","0.5784"
"2.9400","0.9645","75.3857","0.9645","1.0777","0.5853"
"2.9600","0.9726","76.3145","0.9726","1.0867","0.5925"
"2.9800","0.9810","77.4117","0.9810","1.0960","0.6011"
"3.0000","0.9869","78.3769","0.9869","1.1027","0.6085"
"3.0200","0.9925","79.0297","0.9925","1.1089","0.6136"
"3.0400","0.9983","79.5958","0.9983","1.1154","0.6180"
"3.0530","1.0026","80.0298","1.0026","1.1202","0.6214"

