Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.7200","0.2258","1.5149","0.2258","0.2511","0.0118"
"0.7400","0.2331","1.9595","0.2331","0.2593","0.0152"
"0.7600","0.2386","2.3829","0.2386","0.2654","0.0185"
"0.7800","0.2443","2.7744","0.2443","0.2717","0.0215"
"0.8000","0.2506","3.1414","0.2506","0.2787","0.0244"
"0.8200","0.2578","3.5407","0.2578","0.2867","0.0275"
"0.8400","0.2649","3.9614","0.2649","0.2946","0.0308"
"0.8600","0.2723","4.4176","0.2723","0.3029","0.0343"
"0.8800","0.2807","4.8778","0.2807","0.3122","0.0379"
"0.9000","0.2874","5.3564","0.2874","0.3196","0.0416"
"0.9200","0.2929","5.8055","0.2929","0.3258","0.0451"
"0.9400","0.2986","6.2681","0.2986","0.3321","0.0487"
"0.9600","0.3046","6.7807","0.3046","0.3388","0.0526"
"0.9800","0.3110","7.3685","0.3110","0.3458","0.0572"
"1.0000","0.3174","8.0245","0.3174","0.3530","0.0623"
"1.0200","0.3243","8.7320","0.3243","0.3606","0.0678"
"1.0400","0.3324","9.5478","0.3324","0.3697","0.0741"
"1.0600","0.3392","10.4661","0.3392","0.3772","0.0813"
"1.0800","0.3446","11.2984","0.3446","0.3832","0.0877"
"1.1000","0.3505","11.9993","0.3505","0.3898","0.0932"
"1.1200","0.3571","12.6930","0.3571","0.3971","0.0986"
"1.1400","0.3644","13.4561","0.3644","0.4052","0.1045"
"1.1600","0.3715","14.3048","0.3715","0.4131","0.1111"
"1.1800","0.3793","15.1830","0.3793","0.4218","0.1179"
"1.2000","0.3875","16.1315","0.3875","0.4309","0.1253"
"1.2200","0.3933","17.0429","0.3933","0.4374","0.1323"
"1.2400","0.3988","17.7728","0.3988","0.4435","0.1380"
"1.2600","0.4044","18.4037","0.4044","0.4497","0.1429"
"1.2800","0.4109","19.0489","0.4109","0.4569","0.1479"
"1.3000","0.4178","19.7570","0.4178","0.4646","0.1534"
"1.3200","0.4247","20.5240","0.4247","0.4723","0.1594"
"1.3400","0.4326","21.3092","0.4326","0.4811","0.1655"
"1.3600","0.4405","22.1767","0.4405","0.4899","0.1722"
"1.3800","0.4461","22.9684","0.4461","0.4961","0.1783"
"1.4000","0.4515","23.5342","0.4515","0.5021","0.1827"
"1.4200","0.4573","24.0145","0.4573","0.5086","0.1865"
"1.4400","0.4641","24.5019","0.4641","0.5161","0.1902"
"1.4600","0.4711","25.0292","0.4711","0.5239","0.1943"
"1.4800","0.4782","25.5295","0.4782","0.5318","0.1982"
"1.5000","0.4862","26.0214","0.4862","0.5407","0.2020"
"1.5200","0.4935","26.5693","0.4935","0.5489","0.2063"
"1.5400","0.4991","27.0323","0.4991","0.5550","0.2099"
"1.5600","0.5045","27.3852","0.5045","0.5610","0.2126"
"1.5800","0.5102","27.7473","0.5102","0.5674","0.2154"
"1.6000","0.5168","28.1937","0.5168","0.5748","0.2189"
"1.6200","0.5235","28.7322","0.5235","0.5822","0.2231"
"1.6400","0.5304","29.3061","0.5304","0.5899","0.2275"
"1.6600","0.5389","29.9268","0.5389","0.5993","0.2324"
"1.6800","0.5467","30.6774","0.5467","0.6079","0.2382"
"1.7000","0.5526","31.3763","0.5526","0.6145","0.2436"
"1.7200","0.5585","31.9508","0.5585","0.6211","0.2481"
"1.7400","0.5649","32.5086","0.5649","0.6283","0.2524"
"1.7600","0.5718","33.1245","0.5718","0.6359","0.2572"
"1.7800","0.5786","33.8068","0.5786","0.6434","0.2625"
"1.8000","0.5860","34.5334","0.5860","0.6517","0.2681"
"1.8200","0.5942","35.3642","0.5942","0.6608","0.2746"
"1.8400","0.6006","36.2157","0.6006","0.6679","0.2812"
"1.8600","0.6060","36.8868","0.6060","0.6740","0.2864"
"1.8800","0.6115","37.4229","0.6115","0.6801","0.2906"
"1.9000","0.6178","37.9833","0.6178","0.6871","0.2949"
"1.9200","0.6246","38.6607","0.6246","0.6946","0.3002"
"1.9400","0.6310","39.4096","0.6310","0.7018","0.3060"
"1.9600","0.6380","40.1622","0.6380","0.7096","0.3118"
"1.9800","0.6461","41.0136","0.6461","0.7186","0.3184"
"2.0000","0.6523","41.9387","0.6523","0.7254","0.3256"
"2.0200","0.6579","42.6980","0.6579","0.7317","0.3315"
"2.0400","0.6640","43.3648","0.6640","0.7384","0.3367"
"2.0600","0.6708","44.1340","0.6708","0.7460","0.3427"
"2.0800","0.6780","45.0263","0.6780","0.7540","0.3496"
"2.1000","0.6850","45.9897","0.6850","0.7617","0.3571"
"2.1200","0.6930","46.9915","0.6930","0.7707","0.3649"
"2.1400","0.7009","48.1114","0.7009","0.7795","0.3736"
"2.1600","0.7065","49.1649","0.7065","0.7856","0.3817"
"2.1800","0.7117","49.9518","0.7117","0.7915","0.3878"
"2.2000","0.7174","50.6469","0.7174","0.7978","0.3932"
"2.2200","0.7241","51.4355","0.7241","0.8052","0.3994"
"2.2400","0.7312","52.3903","0.7312","0.8132","0.4068"
"2.2600","0.7384","53.4133","0.7384","0.8212","0.4147"
"2.2800","0.7469","54.5104","0.7469","0.8306","0.4232"
"2.3000","0.7545","55.7130","0.7545","0.8391","0.4326"
"2.3200","0.7600","56.7452","0.7600","0.8452","0.4406"
"2.3400","0.7656","57.5210","0.7656","0.8514","0.4466"
"2.3600","0.7715","58.2250","0.7715","0.8579","0.4521"
"2.3800","0.7779","59.0064","0.7779","0.8651","0.4581"
"2.4000","0.7843","59.9065","0.7843","0.8723","0.4651"
"2.4200","0.7910","60.8496","0.7910","0.8796","0.4725"
"2.4400","0.7989","61.8682","0.7989","0.8884","0.4804"
"2.4600","0.8061","63.0177","0.8061","0.8965","0.4893"
"2.4800","0.8117","64.0433","0.8117","0.9026","0.4973"
"2.5000","0.8173","64.8289","0.8173","0.9089","0.5034"
"2.5200","0.8234","65.5605","0.8234","0.9157","0.5090"
"2.5400","0.8303","66.3965","0.8303","0.9234","0.5155"
"2.5600","0.8370","67.3450","0.8370","0.9309","0.5229"
"2.5800","0.8440","68.3195","0.8440","0.9386","0.5305"
"2.6000","0.8524","69.3673","0.8524","0.9480","0.5386"
"2.6200","0.8600","70.5784","0.8600","0.9564","0.5480"
"2.6400","0.8660","71.6499","0.8660","0.9631","0.5563"
"2.6600","0.8722","72.5127","0.8722","0.9699","0.5630"
"2.6800","0.8787","73.3214","0.8787","0.9772","0.5693"
"2.7000","0.8854","74.2157","0.8854","0.9847","0.5762"
"2.7200","0.8921","75.1629","0.8921","0.9921","0.5836"
"2.7400","0.8998","76.1321","0.8998","1.0006","0.5911"
"2.7600","0.9080","77.2704","0.9080","1.0098","0.6000"
"2.7800","0.9139","78.4008","0.9139","1.0164","0.6087"
"2.8000","0.9193","79.2459","0.9193","1.0223","0.6153"
"2.8200","0.9248","79.9117","0.9248","1.0284","0.6205"
"2.8230","0.9256","80.0095","0.9256","1.0294","0.6212"

