Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.5400","0.4976","19.5177","0.4976","0.5534","0.1515"
"1.5600","0.5043","20.0930","0.5043","0.5609","0.1560"
"1.5800","0.5115","20.7143","0.5115","0.5688","0.1608"
"1.6000","0.5191","21.3907","0.5191","0.5773","0.1661"
"1.6200","0.5278","22.1823","0.5278","0.5870","0.1722"
"1.6400","0.5350","23.1272","0.5350","0.5950","0.1796"
"1.6600","0.5404","24.0016","0.5404","0.6010","0.1864"
"1.6800","0.5456","24.7080","0.5456","0.6068","0.1918"
"1.7000","0.5514","25.3759","0.5514","0.6132","0.1970"
"1.7200","0.5581","26.1400","0.5581","0.6207","0.2030"
"1.7400","0.5649","27.0306","0.5649","0.6283","0.2099"
"1.7600","0.5719","27.9757","0.5719","0.6361","0.2172"
"1.7800","0.5801","28.9841","0.5801","0.6451","0.2250"
"1.8000","0.5868","30.0657","0.5868","0.6525","0.2334"
"1.8200","0.5919","30.9856","0.5919","0.6583","0.2406"
"1.8400","0.5974","31.7435","0.5974","0.6644","0.2465"
"1.8600","0.6037","32.5088","0.6037","0.6714","0.2524"
"1.8800","0.6109","33.3897","0.6109","0.6794","0.2592"
"1.9000","0.6181","34.4028","0.6181","0.6874","0.2671"
"1.9200","0.6257","35.4667","0.6257","0.6958","0.2754"
"1.9400","0.6340","36.6057","0.6340","0.7051","0.2842"
"1.9600","0.6405","37.7489","0.6405","0.7123","0.2931"
"1.9800","0.6461","38.7051","0.6461","0.7185","0.3005"
"2.0000","0.6518","39.4952","0.6518","0.7249","0.3067"
"2.0200","0.6584","40.2859","0.6584","0.7322","0.3128"
"2.0400","0.6654","41.1982","0.6654","0.7400","0.3199"
"2.0600","0.6720","42.1733","0.6720","0.7473","0.3274"
"2.0800","0.6794","43.1385","0.6794","0.7555","0.3349"
"2.1000","0.6874","44.2067","0.6874","0.7645","0.3432"
"2.1200","0.6934","45.2668","0.6934","0.7711","0.3515"
"2.1400","0.6988","46.1091","0.6988","0.7772","0.3580"
"2.1600","0.7046","46.8558","0.7046","0.7836","0.3638"
"2.1800","0.7108","47.6241","0.7108","0.7905","0.3698"
"2.2000","0.7174","48.4859","0.7174","0.7978","0.3765"
"2.2200","0.7242","49.4177","0.7242","0.8054","0.3837"
"2.2400","0.7322","50.4074","0.7322","0.8142","0.3914"
"2.2600","0.7404","51.5261","0.7404","0.8234","0.4001"
"2.2800","0.7463","52.5999","0.7463","0.8300","0.4084"
"2.3000","0.7520","53.4227","0.7520","0.8363","0.4148"
"2.3200","0.7578","54.1411","0.7578","0.8428","0.4204"
"2.3400","0.7646","54.9073","0.7646","0.8503","0.4263"
"2.3600","0.7717","55.8175","0.7717","0.8582","0.4334"
"2.3800","0.7787","56.8056","0.7787","0.8660","0.4411"
"2.4000","0.7869","57.8517","0.7869","0.8751","0.4492"
"2.4200","0.7942","59.0245","0.7942","0.8832","0.4583"
"2.4400","0.7994","60.0470","0.7994","0.8890","0.4662"
"2.4600","0.8048","60.8283","0.8048","0.8950","0.4723"
"2.4800","0.8107","61.5774","0.8107","0.9016","0.4781"
"2.5000","0.8176","62.4562","0.8176","0.9093","0.4849"
"2.5200","0.8247","63.4795","0.8247","0.9172","0.4929"
"2.5400","0.8321","64.5781","0.8321","0.9254","0.5014"
"2.5600","0.8407","65.7571","0.8407","0.9350","0.5106"
"2.5800","0.8480","67.0231","0.8480","0.9430","0.5204"
"2.6000","0.8537","68.1019","0.8537","0.9494","0.5288"
"2.6200","0.8593","68.9447","0.8593","0.9556","0.5353"
"2.6400","0.8652","69.7201","0.8652","0.9622","0.5413"
"2.6600","0.8717","70.5645","0.8717","0.9694","0.5479"
"2.6800","0.8781","71.4822","0.8781","0.9765","0.5550"
"2.7000","0.8849","72.4298","0.8849","0.9841","0.5624"
"2.7200","0.8929","73.4805","0.8929","0.9930","0.5705"
"2.7400","0.8997","74.6295","0.8997","1.0006","0.5795"
"2.7600","0.9053","75.6169","0.9053","1.0068","0.5871"
"2.7800","0.9113","76.4148","0.9113","1.0134","0.5933"
"2.8000","0.9177","77.2302","0.9177","1.0206","0.5996"
"2.8200","0.9245","78.1422","0.9245","1.0282","0.6067"
"2.8400","0.9314","79.1285","0.9314","1.0358","0.6144"
"2.8580","0.9381","80.0397","0.9381","1.0433","0.6215"

