Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.0600","0.3275","34.1585","0.3275","0.2676","0.2652"
"1.0800","0.3326","34.9231","0.3326","0.2717","0.2712"
"1.1000","0.3382","35.5401","0.3382","0.2762","0.2759"
"1.1200","0.3443","36.1518","0.3443","0.2812","0.2807"
"1.1400","0.3510","36.8524","0.3510","0.2867","0.2861"
"1.1600","0.3580","37.6439","0.3580","0.2925","0.2923"
"1.1800","0.3655","38.4980","0.3655","0.2985","0.2989"
"1.2000","0.3739","39.4073","0.3739","0.3054","0.3060"
"1.2200","0.3804","40.3565","0.3804","0.3108","0.3133"
"1.2400","0.3861","41.1055","0.3861","0.3154","0.3192"
"1.2600","0.3923","41.7362","0.3923","0.3204","0.3241"
"1.2800","0.3993","42.3835","0.3993","0.3261","0.3291"
"1.3000","0.4064","43.1316","0.4064","0.3319","0.3349"
"1.3200","0.4132","43.9207","0.4132","0.3375","0.3410"
"1.3400","0.4209","44.7141","0.4209","0.3438","0.3472"
"1.3600","0.4285","45.5256","0.4285","0.3500","0.3535"
"1.3800","0.4339","46.2710","0.4339","0.3545","0.3593"
"1.4000","0.4394","46.8187","0.4394","0.3589","0.3635"
"1.4200","0.4451","47.3116","0.4451","0.3636","0.3673"
"1.4400","0.4515","47.8551","0.4515","0.3688","0.3716"
"1.4600","0.4581","48.5035","0.4581","0.3742","0.3766"
"1.4800","0.4648","49.1967","0.4648","0.3797","0.3820"
"1.5000","0.4725","49.9285","0.4725","0.3860","0.3877"
"1.5200","0.4807","50.7679","0.4807","0.3927","0.3942"
"1.5400","0.4867","51.5756","0.4867","0.3975","0.4005"
"1.5600","0.4923","52.1887","0.4923","0.4022","0.4052"
"1.5800","0.4983","52.6903","0.4983","0.4071","0.4091"
"1.6000","0.5052","53.2331","0.5052","0.4127","0.4133"
"1.6200","0.5122","53.8953","0.5122","0.4184","0.4185"
"1.6400","0.5193","54.6566","0.5193","0.4242","0.4244"
"1.6600","0.5277","55.4745","0.5277","0.4311","0.4307"
"1.6800","0.5348","56.3925","0.5348","0.4369","0.4379"
"1.7000","0.5400","57.1591","0.5400","0.4411","0.4438"
"1.7200","0.5453","57.7015","0.5453","0.4455","0.4480"
"1.7400","0.5514","58.1918","0.5514","0.4504","0.4518"
"1.7600","0.5582","58.8071","0.5582","0.4560","0.4566"
"1.7800","0.5653","59.5913","0.5653","0.4617","0.4627"
"1.8000","0.5727","60.4639","0.5727","0.4678","0.4695"
"1.8200","0.5812","61.4392","0.5812","0.4748","0.4770"
"1.8400","0.5881","62.4765","0.5881","0.4804","0.4851"
"1.8600","0.5937","63.3533","0.5937","0.4850","0.4919"
"1.8800","0.5997","64.0683","0.5997","0.4899","0.4974"
"1.9000","0.6062","64.7677","0.6062","0.4952","0.5029"
"1.9200","0.6130","65.5509","0.6130","0.5007","0.5090"
"1.9400","0.6194","66.4119","0.6194","0.5059","0.5156"
"1.9600","0.6265","67.2812","0.6265","0.5118","0.5224"
"1.9800","0.6348","68.2590","0.6348","0.5185","0.5300"
"2.0000","0.6409","69.3154","0.6409","0.5235","0.5382"
"2.0200","0.6459","70.1691","0.6459","0.5276","0.5448"
"2.0400","0.6515","70.8415","0.6515","0.5322","0.5500"
"2.0600","0.6575","71.5070","0.6575","0.5371","0.5552"
"2.0800","0.6641","72.2810","0.6641","0.5425","0.5612"
"2.1000","0.6710","73.1770","0.6710","0.5481","0.5682"
"2.1200","0.6788","74.1938","0.6788","0.5545","0.5761"
"2.1400","0.6878","75.3759","0.6878","0.5619","0.5852"
"2.1600","0.6945","76.6506","0.6945","0.5673","0.5951"
"2.1800","0.7002","77.6933","0.7002","0.5720","0.6032"
"2.2000","0.7059","78.5092","0.7059","0.5766","0.6096"
"2.2200","0.7123","79.2653","0.7123","0.5819","0.6154"
"2.2380","0.7183","80.0322","0.7183","0.5868","0.6214"

