Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"0.6200","0.1941","7.9204","0.1941","0.1950","0.0615"
"0.6400","0.1996","8.5635","0.1996","0.2005","0.0665"
"0.6600","0.2054","9.1598","0.2054","0.2063","0.0711"
"0.6800","0.2117","9.7854","0.2117","0.2127","0.0760"
"0.7000","0.2185","10.4800","0.2185","0.2195","0.0814"
"0.7200","0.2251","11.2071","0.2251","0.2262","0.0870"
"0.7400","0.2327","11.9671","0.2327","0.2338","0.0929"
"0.7600","0.2406","12.7895","0.2406","0.2417","0.0993"
"0.7800","0.2463","13.5823","0.2463","0.2474","0.1055"
"0.8000","0.2518","14.2448","0.2518","0.2530","0.1106"
"0.8200","0.2579","14.8345","0.2579","0.2590","0.1152"
"0.8400","0.2649","15.4411","0.2649","0.2660","0.1199"
"0.8600","0.2720","16.1622","0.2720","0.2732","0.1255"
"0.8800","0.2790","16.9108","0.2790","0.2803","0.1313"
"0.9000","0.2875","17.7061","0.2875","0.2888","0.1375"
"0.9200","0.2947","18.5375","0.2947","0.2960","0.1439"
"0.9400","0.3000","19.2428","0.3000","0.3014","0.1494"
"0.9600","0.3055","19.7688","0.3055","0.3069","0.1535"
"0.9800","0.3114","20.2205","0.3114","0.3128","0.1570"
"1.0000","0.3182","20.6791","0.3182","0.3196","0.1606"
"1.0200","0.3251","21.2161","0.3251","0.3265","0.1647"
"1.0400","0.3323","21.7681","0.3323","0.3338","0.1690"
"1.0600","0.3409","22.3242","0.3409","0.3424","0.1733"
"1.0800","0.3481","22.8984","0.3481","0.3496","0.1778"
"1.1000","0.3538","23.3223","0.3538","0.3554","0.1811"
"1.1200","0.3595","23.5945","0.3595","0.3611","0.1832"
"1.1400","0.3656","23.8147","0.3656","0.3672","0.1849"
"1.1600","0.3722","24.0620","0.3722","0.3738","0.1868"
"1.1800","0.3787","24.3488","0.3787","0.3804","0.1891"
"1.2000","0.3858","24.6606","0.3858","0.3876","0.1915"
"1.2200","0.3939","25.0204","0.3939","0.3957","0.1943"
"1.2400","0.4001","25.4099","0.4001","0.4019","0.1973"
"1.2600","0.4056","25.7403","0.4056","0.4074","0.1999"
"1.2800","0.4114","26.1396","0.4114","0.4133","0.2030"
"1.3000","0.4178","26.6919","0.4178","0.4197","0.2072"
"1.3200","0.4248","27.3696","0.4248","0.4267","0.2125"
"1.3400","0.4318","28.1157","0.4318","0.4337","0.2183"
"1.3600","0.4395","28.8919","0.4395","0.4415","0.2243"
"1.3800","0.4479","29.7309","0.4479","0.4499","0.2308"
"1.4000","0.4540","30.5593","0.4540","0.4560","0.2373"
"1.4200","0.4594","31.2342","0.4594","0.4615","0.2425"
"1.4400","0.4652","31.7801","0.4652","0.4673","0.2468"
"1.4600","0.4718","32.3419","0.4718","0.4739","0.2511"
"1.4800","0.4785","32.9798","0.4785","0.4806","0.2561"
"1.5000","0.4852","33.6527","0.4852","0.4874","0.2613"
"1.5200","0.4933","34.3476","0.4933","0.4955","0.2667"
"1.5400","0.5012","35.1235","0.5012","0.5035","0.2727"
"1.5600","0.5070","35.8495","0.5070","0.5093","0.2783"
"1.5800","0.5127","36.4435","0.5127","0.5150","0.2830"
"1.6000","0.5186","36.9679","0.5186","0.5209","0.2870"
"1.6200","0.5253","37.4997","0.5253","0.5276","0.2912"
"1.6400","0.5321","38.1091","0.5321","0.5345","0.2959"
"1.6600","0.5390","38.7372","0.5390","0.5414","0.3008"
"1.6800","0.5470","39.3980","0.5470","0.5495","0.3059"
"1.7000","0.5543","40.0991","0.5543","0.5568","0.3113"
"1.7200","0.5597","40.7214","0.5597","0.5622","0.3162"
"1.7400","0.5651","41.2021","0.5651","0.5677","0.3199"
"1.7600","0.5713","41.6592","0.5713","0.5738","0.3235"
"1.7800","0.5783","42.1627","0.5783","0.5810","0.3274"
"1.8000","0.5854","42.7681","0.5854","0.5880","0.3321"
"1.8200","0.5927","43.3890","0.5927","0.5954","0.3369"
"1.8400","0.6011","44.0392","0.6011","0.6039","0.3419"
"1.8600","0.6078","44.7315","0.6078","0.6106","0.3473"
"1.8800","0.6133","45.2896","0.6133","0.6161","0.3516"
"1.9000","0.6190","45.7236","0.6190","0.6218","0.3550"
"1.9200","0.6251","46.1495","0.6251","0.6280","0.3583"
"1.9400","0.6321","46.6192","0.6321","0.6349","0.3620"
"1.9600","0.6388","47.1692","0.6388","0.6417","0.3662"
"1.9800","0.6460","47.7402","0.6460","0.6489","0.3707"
"2.0000","0.6543","48.3547","0.6543","0.6572","0.3754"
"2.0200","0.6609","49.0119","0.6609","0.6639","0.3805"
"2.0400","0.6665","49.5433","0.6665","0.6695","0.3847"
"2.0600","0.6722","49.9493","0.6722","0.6753","0.3878"
"2.0800","0.6785","50.3377","0.6785","0.6815","0.3908"
"2.1000","0.6851","50.7988","0.6851","0.6882","0.3944"
"2.1200","0.6916","51.3233","0.6916","0.6947","0.3985"
"2.1400","0.6989","51.8837","0.6989","0.7021","0.4028"
"2.1600","0.7072","52.5253","0.7072","0.7104","0.4078"
"2.1800","0.7134","53.2021","0.7134","0.7167","0.4131"
"2.2000","0.7190","53.7616","0.7190","0.7222","0.4174"
"2.2200","0.7249","54.2293","0.7249","0.7282","0.4211"
"2.2400","0.7316","54.7137","0.7316","0.7349","0.4248"
"2.2600","0.7387","55.2805","0.7387","0.7421","0.4292"
"2.2800","0.7458","55.9296","0.7458","0.7492","0.4343"
"2.3000","0.7539","56.5982","0.7539","0.7573","0.4394"
"2.3200","0.7616","57.3452","0.7616","0.7650","0.4452"
"2.3400","0.7670","58.0300","0.7670","0.7705","0.4506"
"2.3600","0.7722","58.5559","0.7722","0.7757","0.4546"
"2.3800","0.7779","59.0129","0.7779","0.7814","0.4582"
"2.4000","0.7845","59.5053","0.7845","0.7880","0.4620"
"2.4200","0.7914","60.1005","0.7914","0.7950","0.4666"
"2.4400","0.7983","60.7715","0.7983","0.8019","0.4719"
"2.4600","0.8065","61.4840","0.8065","0.8101","0.4774"
"2.4800","0.8144","62.2881","0.8144","0.8181","0.4836"
"2.5000","0.8202","63.0677","0.8202","0.8239","0.4897"
"2.5200","0.8260","63.6889","0.8260","0.8297","0.4945"
"2.5400","0.8320","64.2282","0.8320","0.8357","0.4987"
"2.5600","0.8387","64.7933","0.8387","0.8425","0.5031"
"2.5800","0.8454","65.4349","0.8454","0.8492","0.5081"
"2.6000","0.8524","66.1216","0.8524","0.8562","0.5134"
"2.6200","0.8605","66.8848","0.8605","0.8644","0.5193"
"2.6400","0.8676","67.7244","0.8676","0.8715","0.5258"
"2.6600","0.8733","68.5042","0.8733","0.8772","0.5319"
"2.6800","0.8790","69.1435","0.8790","0.8830","0.5369"
"2.7000","0.8852","69.7305","0.8852","0.8892","0.5414"
"2.7200","0.8918","70.3243","0.8918","0.8959","0.5460"
"2.7400","0.8984","71.0125","0.8984","0.9025","0.5514"
"2.7600","0.9055","71.7555","0.9055","0.9095","0.5571"
"2.7800","0.9138","72.5731","0.9138","0.9179","0.5635"
"2.8000","0.9207","73.4761","0.9207","0.9248","0.5705"
"2.8200","0.9261","74.2696","0.9261","0.9303","0.5767"
"2.8400","0.9318","74.9222","0.9318","0.9360","0.5817"
"2.8600","0.9382","75.5341","0.9382","0.9424","0.5865"
"2.8800","0.9452","76.2163","0.9452","0.9495","0.5918"
"2.9000","0.9524","76.9751","0.9524","0.9567","0.5977"
"2.9200","0.9603","77.8027","0.9603","0.9646","0.6041"
"2.9400","0.9687","78.6995","0.9687","0.9731","0.6111"
"2.9600","0.9746","79.5878","0.9746","0.9790","0.6179"
"2.9710","0.9775","80.0013","0.9775","0.9819","0.6212"

