Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress
"1.7600","0.5721","46.2232","0.5721","0.5747","0.3589"
"1.7800","0.5792","46.8938","0.5792","0.5818","0.3641"
"1.8000","0.5875","47.6101","0.5875","0.5902","0.3697"
"1.8200","0.5950","48.3809","0.5950","0.5977","0.3756"
"1.8400","0.6005","49.0837","0.6005","0.6033","0.3811"
"1.8600","0.6060","49.6408","0.6060","0.6088","0.3854"
"1.8800","0.6122","50.1318","0.6122","0.6149","0.3892"
"1.9000","0.6189","50.6699","0.6189","0.6217","0.3934"
"1.9200","0.6254","51.2750","0.6254","0.6283","0.3981"
"1.9400","0.6326","51.9145","0.6326","0.6355","0.4031"
"1.9600","0.6412","52.6229","0.6412","0.6441","0.4086"
"1.9800","0.6481","53.3887","0.6481","0.6510","0.4145"
"2.0000","0.6537","54.0318","0.6537","0.6567","0.4195"
"2.0200","0.6595","54.5600","0.6595","0.6625","0.4236"
"2.0400","0.6657","55.0405","0.6657","0.6687","0.4274"
"2.0600","0.6727","55.5746","0.6727","0.6757","0.4315"
"2.0800","0.6793","56.1687","0.6793","0.6824","0.4361"
"2.1000","0.6865","56.7839","0.6865","0.6896","0.4409"
"2.1200","0.6947","57.4289","0.6947","0.6978","0.4459"
"2.1400","0.7009","58.1095","0.7009","0.7040","0.4512"
"2.1600","0.7062","58.6729","0.7062","0.7094","0.4556"
"2.1800","0.7117","59.1159","0.7117","0.7150","0.4590"
"2.2000","0.7182","59.5713","0.7182","0.7215","0.4625"
"2.2200","0.7254","60.1065","0.7254","0.7287","0.4667"
"2.2400","0.7323","60.7102","0.7323","0.7356","0.4714"
"2.2600","0.7401","61.3358","0.7401","0.7435","0.4762"
"2.2800","0.7483","62.0141","0.7483","0.7517","0.4815"
"2.3000","0.7541","62.6588","0.7541","0.7576","0.4865"
"2.3200","0.7597","63.1638","0.7597","0.7632","0.4904"
"2.3400","0.7657","63.5696","0.7657","0.7691","0.4936"
"2.3600","0.7723","64.0001","0.7723","0.7758","0.4969"
"2.3800","0.7792","64.5030","0.7792","0.7827","0.5008"
"2.4000","0.7858","65.0482","0.7858","0.7894","0.5051"
"2.4200","0.7935","65.6148","0.7935","0.7971","0.5095"
"2.4400","0.8014","66.2473","0.8014","0.8051","0.5144"
"2.4600","0.8075","66.8723","0.8075","0.8111","0.5192"
"2.4800","0.8132","67.3623","0.8132","0.8169","0.5230"
"2.5000","0.8190","67.7826","0.8190","0.8227","0.5263"
"2.5200","0.8255","68.1947","0.8255","0.8292","0.5295"
"2.5400","0.8320","68.6628","0.8320","0.8358","0.5331"
"2.5600","0.8387","69.1878","0.8387","0.8425","0.5372"
"2.5800","0.8467","69.7457","0.8467","0.8505","0.5415"
"2.6000","0.8544","70.3871","0.8544","0.8583","0.5465"
"2.6200","0.8600","71.0080","0.8600","0.8639","0.5513"
"2.6400","0.8655","71.4598","0.8655","0.8695","0.5548"
"2.6600","0.8716","71.8622","0.8716","0.8755","0.5580"
"2.6800","0.8785","72.3076","0.8785","0.8824","0.5614"
"2.7000","0.8855","72.8356","0.8855","0.8895","0.5655"
"2.7200","0.8928","73.4268","0.8928","0.8968","0.5701"
"2.7400","0.9013","74.0764","0.9013","0.9054","0.5752"
"2.7600","0.9082","74.7795","0.9082","0.9123","0.5806"
"2.7800","0.9134","75.3793","0.9134","0.9176","0.5853"
"2.8000","0.9189","75.8264","0.9189","0.9230","0.5887"
"2.8200","0.9250","76.2263","0.9250","0.9292","0.5918"
"2.8400","0.9320","76.7195","0.9320","0.9362","0.5957"
"2.8600","0.9389","77.2952","0.9389","0.9431","0.6001"
"2.8800","0.9462","77.9462","0.9462","0.9505","0.6052"
"2.9000","0.9548","78.6514","0.9548","0.9591","0.6107"
"2.9200","0.9614","79.4101","0.9614","0.9657","0.6166"
"2.9390","0.9668","80.0278","0.9668","0.9712","0.6214"

